ãüãããÊàÊÇÃé˘ããé¿ê—,,,,,,,,,,,,,
,,é˘óvé¿ê—(MWh),ãüããé¿ê—(MWh),,,,,,,,,,
DATE,TIME,é˘óv,å¥éqóÕ,âŒóÕ,êÖóÕ,ínîM,ÉoÉCÉIÉ}ÉX,ëæózåı(é¿ê—),ëæózåı(ó}êßó ),ïóóÕ(é¿ê—),ïóóÕ(ó}êßó ),ógêÖ,òAånê¸í™ó¨
2018/3/26,8:00,7326,0,3890,764,0,113,1667,Å|,33,Å|,-172,1032
2018/3/26,9:00,7423,0,3528,770,0,113,2485,Å|,37,Å|,-475,966
2018/3/26,10:00,7229,0,3661,758,0,113,2979,Å|,42,Å|,-936,612
2018/3/26,11:00,7233,0,3525,761,0,113,3242,Å|,35,Å|,-937,495
2018/3/26,12:00,6882,0,3183,773,0,114,3309,Å|,34,Å|,-818,287
2018/3/26,13:00,7191,0,3492,763,0,114,3157,Å|,34,Å|,-840,470
2018/3/26,14:00,7045,0,3497,756,0,114,2770,Å|,35,Å|,-681,554
2018/3/26,15:00,6920,0,3683,753,0,113,2130,Å|,21,Å|,-317,536
2018/3/26,16:00,6915,0,4016,784,0,113,1273,Å|,18,Å|,41,669
2018/3/26,17:00,6822,0,4673,801,0,113,423,Å|,12,Å|,128,672
2018/3/26,18:00,7040,0,4744,815,0,114,9,Å|,23,Å|,453,881
2018/3/26,19:00,6972,0,4591,793,0,113,0,Å|,32,Å|,568,876
2018/3/26,20:00,6786,0,4548,757,0,113,0,Å|,38,Å|,337,992
2018/3/26,21:00,6469,0,4475,737,0,113,0,Å|,38,Å|,164,942
2018/3/26,22:00,6263,0,4366,744,0,113,0,Å|,42,Å|,142,857
2018/3/26,23:00,6115,0,4239,737,0,113,0,Å|,46,Å|,120,859
2018/3/27,0:00,5970,0,4123,730,0,113,0,Å|,47,Å|,0,958
2018/3/27,1:00,6129,0,4155,731,0,113,0,Å|,43,Å|,0,1088
2018/3/27,2:00,6525,0,4256,741,0,113,0,Å|,44,Å|,0,1372
2018/3/27,3:00,6905,0,4362,753,0,113,0,Å|,44,Å|,50,1583
2018/3/27,4:00,6925,0,4299,761,0,113,0,Å|,37,Å|,129,1586
2018/3/27,5:00,6768,0,4302,753,0,114,0,Å|,35,Å|,132,1432
2018/3/27,6:00,6945,0,4420,751,0,115,139,Å|,24,Å|,180,1314
2018/3/27,7:00,7154,0,4187,766,0,115,850,Å|,18,Å|,113,1105
2018/3/27,8:00,7235,0,3865,775,0,113,1728,Å|,14,Å|,-276,1017
2018/3/27,9:00,7340,0,3502,781,0,114,2483,Å|,12,Å|,-274,722
2018/3/27,10:00,7150,0,3498,735,0,114,2995,Å|,22,Å|,-504,290
2018/3/27,11:00,7117,0,3518,721,0,114,3228,Å|,27,Å|,-275,-216
2018/3/27,12:00,6707,0,3357,720,0,115,3272,Å|,29,Å|,-527,-258
2018/3/27,13:00,7117,0,3391,715,0,114,3168,Å|,28,Å|,-322,22
2018/3/27,14:00,7021,0,3486,726,0,114,2767,Å|,27,Å|,-436,338
2018/3/27,15:00,6972,0,3620,748,0,114,2126,Å|,23,Å|,-122,462
2018/3/27,16:00,6982,0,4078,771,0,113,1282,Å|,22,Å|,32,684
2018/3/27,17:00,6898,0,4491,779,0,113,432,Å|,34,Å|,134,917
2018/3/27,18:00,7058,0,4604,793,0,115,8,Å|,44,Å|,456,1038
2018/3/27,19:00,6940,0,4440,772,0,114,0,Å|,44,Å|,366,1204
2018/3/27,20:00,6735,0,4408,716,0,114,0,Å|,44,Å|,349,1103
2018/3/27,21:00,6483,0,4226,716,0,115,0,Å|,37,Å|,247,1143
2018/3/27,22:00,6272,0,4269,728,0,115,0,Å|,40,Å|,237,883
2018/3/27,23:00,6062,0,4137,729,0,116,0,Å|,41,Å|,198,841
2018/3/28,0:00,6001,0,4058,727,0,115,0,Å|,46,Å|,168,888
2018/3/28,1:00,6009,0,3948,706,0,115,0,Å|,54,Å|,87,1100
2018/3/28,2:00,6409,0,4075,720,0,115,0,Å|,63,Å|,62,1374
2018/3/28,3:00,6714,0,4132,751,0,115,0,Å|,72,Å|,111,1534
2018/3/28,4:00,6853,0,4176,746,0,115,0,Å|,70,Å|,222,1524
2018/3/28,5:00,6629,0,4091,728,0,117,0,Å|,69,Å|,166,1458
2018/3/28,6:00,6812,0,4192,700,0,117,155,Å|,66,Å|,316,1266
2018/3/28,7:00,6923,0,3997,700,0,117,896,Å|,59,Å|,257,896
2018/3/28,8:00,7213,0,3524,703,0,115,1812,Å|,53,Å|,-52,1058
2018/3/28,9:00,7137,0,3108,721,0,116,2502,Å|,41,Å|,-248,898
2018/3/28,10:00,6981,0,3068,700,0,116,2981,Å|,44,Å|,-622,694
2018/3/28,11:00,7007,0,3111,685,0,116,3270,Å|,50,Å|,-847,622
2018/3/28,12:00,6554,0,2905,691,0,117,3314,Å|,56,Å|,-1105,578
2018/3/28,13:00,6883,0,3101,696,0,116,3125,Å|,62,Å|,-848,630
2018/3/28,14:00,6917,0,3243,706,0,116,2737,Å|,56,Å|,-452,510
2018/3/28,15:00,6759,0,3334,727,0,116,2122,Å|,53,Å|,-129,536
2018/3/28,16:00,6758,0,3818,720,0,115,1286,Å|,50,Å|,55,714
2018/3/28,17:00,6650,0,4225,737,0,116,439,Å|,53,Å|,126,954
2018/3/28,18:00,6798,0,4458,767,0,117,11,Å|,55,Å|,426,964
2018/3/28,19:00,6780,0,4435,749,0,115,0,Å|,54,Å|,393,1034
2018/3/28,20:00,6490,0,4393,708,0,115,0,Å|,69,Å|,270,934
2018/3/28,21:00,6276,0,4204,666,0,115,0,Å|,66,Å|,163,1062
2018/3/28,22:00,6123,0,4190,673,0,115,0,Å|,70,Å|,158,915
2018/3/28,23:00,5906,0,4046,661,0,116,0,Å|,75,Å|,82,925
2018/3/29,0:00,5792,0,4176,642,0,117,0,Å|,0,Å|,0,857
2018/3/29,1:00,5920,0,4196,644,0,117,0,Å|,0,Å|,6,958
2018/3/29,2:00,6316,0,4194,663,0,117,0,Å|,0,Å|,57,1286
2018/3/29,3:00,6665,0,4212,685,0,117,0,Å|,0,Å|,137,1514
2018/3/29,4:00,6701,0,4208,701,0,117,0,Å|,0,Å|,132,1543
2018/3/29,5:00,6412,0,4127,690,0,118,0,Å|,0,Å|,132,1345
2018/3/29,6:00,6430,0,4222,681,0,119,148,Å|,0,Å|,135,1125
2018/3/29,7:00,6623,0,3889,662,0,118,896,Å|,0,Å|,27,1031
2018/3/29,8:00,6965,0,3487,663,0,117,1775,Å|,0,Å|,-230,1154
2018/3/29,9:00,7134,0,3299,675,0,117,2469,Å|,0,Å|,-426,1000
2018/3/29,10:00,7025,0,2940,651,0,118,2983,Å|,0,Å|,-419,752
2018/3/29,11:00,7119,0,3005,637,0,118,3254,Å|,0,Å|,-537,641
2018/3/29,12:00,6652,0,2872,639,0,118,3299,Å|,0,Å|,-1056,780
2018/3/29,13:00,7009,0,3090,637,0,118,3111,Å|,0,Å|,-569,622
2018/3/29,14:00,6976,0,3305,640,0,118,2632,Å|,0,Å|,-495,775
2018/3/29,15:00,6896,0,3345,659,0,118,1963,Å|,0,Å|,-60,871
2018/3/29,16:00,6865,0,3907,678,0,117,1129,Å|,0,Å|,41,993
2018/3/29,17:00,6612,0,4367,688,0,117,254,Å|,0,Å|,147,1040
2018/3/29,18:00,6855,0,4483,718,0,118,7,Å|,0,Å|,498,1032
2018/3/29,19:00,6678,0,4284,709,0,117,0,Å|,0,Å|,337,1231
2018/3/29,20:00,6502,0,4138,703,0,117,0,Å|,0,Å|,218,1325
2018/3/29,21:00,6208,0,3980,673,0,117,0,Å|,0,Å|,132,1306
2018/3/29,22:00,5863,0,3943,659,0,117,0,Å|,0,Å|,80,1063
2018/3/29,23:00,5671,0,4042,637,0,118,0,Å|,0,Å|,0,874
2018/3/30,0:00,5592,0,4026,596,0,118,0,Å|,0,Å|,37,816
2018/3/30,1:00,5680,0,3856,592,0,118,0,Å|,0,Å|,131,983
2018/3/30,2:00,6105,0,4028,587,0,117,0,Å|,0,Å|,139,1234
2018/3/30,3:00,6421,0,4060,619,0,117,0,Å|,0,Å|,257,1368
2018/3/30,4:00,6434,0,4020,629,0,117,0,Å|,0,Å|,258,1410
2018/3/30,5:00,6196,0,3903,663,0,119,0,Å|,0,Å|,250,1260
2018/3/30,6:00,6222,0,3896,655,0,120,151,Å|,0,Å|,133,1268
2018/3/30,7:00,6386,0,3772,637,0,119,917,Å|,0,Å|,34,907
2018/3/30,8:00,6647,0,3573,616,0,117,1832,Å|,0,Å|,-373,881
2018/3/30,9:00,6888,0,3330,641,0,118,2586,Å|,0,Å|,-529,741
2018/3/30,10:00,6782,0,3054,642,0,119,3084,Å|,0,Å|,-551,435
2018/3/30,11:00,6816,0,3107,644,0,119,3358,Å|,0,Å|,-413,2
2018/3/30,12:00,6433,0,3105,649,0,119,3406,Å|,0,Å|,-712,-134
2018/3/30,13:00,6751,0,3101,657,0,119,3245,Å|,0,Å|,-282,-90
2018/3/30,14:00,6671,0,2939,659,0,119,2852,Å|,0,Å|,-260,363
2018/3/30,15:00,6667,0,3117,668,0,118,2210,Å|,0,Å|,-131,684
2018/3/30,16:00,6714,0,3686,665,0,118,1349,Å|,0,Å|,30,867
2018/3/30,17:00,6559,0,4041,689,0,119,468,Å|,0,Å|,154,1088
2018/3/30,18:00,6687,0,4313,727,0,120,8,Å|,0,Å|,257,1263
2018/3/30,19:00,6734,0,4242,719,0,118,0,Å|,0,Å|,432,1223
2018/3/30,20:00,6526,0,4092,689,0,118,0,Å|,0,Å|,420,1207
2018/3/30,21:00,6292,0,4014,665,0,118,0,Å|,0,Å|,279,1216
2018/3/30,22:00,6115,0,4112,672,0,118,0,Å|,0,Å|,129,1084
2018/3/30,23:00,5841,0,4102,655,0,119,0,Å|,0,Å|,132,834
2018/3/31,0:00,5702,0,3913,586,0,118,0,Å|,0,Å|,133,952
2018/3/31,1:00,5851,0,3979,590,0,118,0,Å|,0,Å|,135,1029
2018/3/31,2:00,6289,0,4202,605,0,118,0,Å|,0,Å|,262,1102
2018/3/31,3:00,6591,0,4211,669,0,118,0,Å|,0,Å|,397,1196
2018/3/31,4:00,6585,0,4210,673,0,119,0,Å|,0,Å|,371,1212
2018/3/31,5:00,6291,0,4087,664,0,121,0,Å|,0,Å|,249,1170
2018/3/31,6:00,6207,0,4061,624,0,122,181,Å|,0,Å|,202,1017
2018/3/31,7:00,6288,0,3674,592,0,121,983,Å|,0,Å|,26,892
2018/3/31,8:00,6383,0,3075,596,0,120,1879,Å|,0,Å|,25,688
2018/3/31,9:00,6417,0,2927,612,0,120,2583,Å|,0,Å|,-197,372
2018/3/31,10:00,6241,0,2924,594,0,120,3061,Å|,0,Å|,-598,140
2018/3/31,11:00,6166,0,2976,575,0,120,3334,Å|,0,Å|,-881,42
2018/3/31,12:00,5938,0,2945,568,0,121,3369,Å|,0,Å|,-1133,69
2018/3/31,13:00,6122,0,3017,573,0,120,3196,Å|,0,Å|,-861,77
2018/3/31,14:00,6006,0,2904,566,0,120,2792,Å|,0,Å|,-504,129
2018/3/31,15:00,6049,0,3065,573,0,120,2158,Å|,0,Å|,-98,231
2018/3/31,16:00,6118,0,3619,592,0,119,1315,Å|,0,Å|,74,399
2018/3/31,17:00,6058,0,4014,607,0,121,393,Å|,0,Å|,26,897
2018/3/31,18:00,6253,0,4309,653,0,122,10,Å|,0,Å|,215,944
2018/3/31,19:00,6347,0,4249,645,0,122,0,Å|,0,Å|,391,940
2018/3/31,20:00,6185,0,4225,653,0,122,0,Å|,0,Å|,261,923
2018/3/31,21:00,5934,0,4045,623,0,123,0,Å|,0,Å|,219,924
2018/3/31,22:00,5605,0,3833,623,0,123,0,Å|,0,Å|,154,871
2018/3/31,23:00,5384,0,3793,611,0,123,0,Å|,0,Å|,33,824
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
