ÅEî≠ìdé¿ê—ÇÕÅAìdåπéÌï Çì¡íËÇ≈Ç´ÇÈÇ‡ÇÃÇédï™ÇØÇµÅAìdåπéÌï Ç™ïsñæÇ»Ç‡ÇÃÇÕâŒóÕÇ…ä‹ÇÒÇ≈Ç®ÇËÇ‹Ç∑ÅB(2022îN2åé1ì˙Ç©ÇÁàÍïîÇÃÉoÉCÉIÉ}ÉXÇì¡íËÇµÅAédï™ÇØÇƒÇ®ÇËÇ‹Ç∑ÅBÅj,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,å¥éqóÕÅkMWhÅl,âŒóÕÅkMWhÅl,êÖóÕÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2021/4/5 12:00,16126,2060,5315,1635,0,0,4597,0,196,0,-1270,3594
2021/4/5 13:00,16660,2060,5787,1701,0,0,4580,0,190,0,-1101,3445
2021/4/5 14:00,16351,2061,5782,1894,0,0,3964,0,192,0,-1163,3622
2021/4/5 15:00,16154,2060,6296,1900,0,0,3003,0,199,0,-604,3300
2021/4/5 16:00,16376,2060,7611,1906,0,0,1827,0,194,0,134,2644
2021/4/5 17:00,16337,2061,8899,1919,0,0,654,0,193,0,227,2384
2021/4/5 18:00,16749,2060,9043,2100,0,0,24,0,195,0,292,3034
2021/4/5 19:00,16692,2061,8665,2101,0,0,0,0,199,0,597,3071
2021/4/5 20:00,16073,2060,8511,2027,0,0,0,0,174,0,698,2604
2021/4/5 21:00,15464,2060,8133,1905,0,0,0,0,150,0,282,2934
2021/4/5 22:00,14737,2061,7809,1842,0,0,0,0,143,0,146,2736
2021/4/5 23:00,13992,2061,7468,1810,0,0,0,0,110,0,109,2433
2021/4/6 0:00,13061,2061,7370,1490,0,0,0,0,77,0,111,1953
2021/4/6 1:00,12776,2061,7319,1472,0,0,0,0,57,0,103,1764
2021/4/6 2:00,13302,2061,7876,1744,0,0,0,0,53,0,108,1460
2021/4/6 3:00,13767,2061,8233,1786,0,0,0,0,49,0,106,1533
2021/4/6 4:00,13806,2061,8251,1808,0,0,0,0,46,0,108,1533
2021/4/6 5:00,13749,2061,8158,1769,0,0,10,0,28,0,142,1581
2021/4/6 6:00,14217,2062,8038,1466,0,0,374,0,22,0,214,2041
2021/4/6 7:00,15084,2062,7731,1625,0,0,1131,0,15,0,222,2298
2021/4/6 8:00,16733,2062,8072,1425,0,0,1902,0,11,0,388,2873
2021/4/6 9:00,17426,2062,7111,1311,0,0,2708,0,11,0,259,3965
2021/4/6 10:00,17502,2062,6368,1280,0,0,3101,0,13,0,219,4459
2021/4/6 11:00,17225,2061,6827,1289,0,0,3026,0,12,0,150,3861
2021/4/6 12:00,16507,2062,6213,1322,0,0,2860,0,13,0,122,3915
2021/4/6 13:00,17285,2062,7720,1679,0,0,2066,0,11,0,366,3381
2021/4/6 14:00,17185,2062,8411,1735,0,0,1261,0,8,0,477,3231
2021/4/6 15:00,17296,2061,9083,1783,0,0,811,0,7,0,418,3133
2021/4/6 16:00,17480,2061,9760,1822,0,0,410,0,6,0,572,2849
2021/4/6 17:00,17432,2061,9687,1896,0,0,170,0,6,0,329,3282
2021/4/6 18:00,17490,2061,9789,2038,0,0,11,0,7,0,401,3183
2021/4/6 19:00,17052,2061,9521,2045,0,0,0,0,8,0,398,3020
2021/4/6 20:00,16333,2061,9539,1945,0,0,0,0,6,0,242,2540
2021/4/6 21:00,15518,2061,9040,1881,0,0,0,0,6,0,208,2321
2021/4/6 22:00,14722,2061,8067,1807,0,0,0,0,7,0,206,2574
2021/4/6 23:00,13924,2061,7645,1764,0,0,0,0,6,0,152,2295
2021/4/7 0:00,12879,2061,7318,1362,0,0,0,0,7,0,17,2115
2021/4/7 1:00,12626,2061,7135,1454,0,0,0,0,12,0,0,1964
2021/4/7 2:00,13157,2061,7857,1756,0,0,0,0,15,0,0,1468
2021/4/7 3:00,13701,2061,8080,1832,0,0,0,0,27,0,29,1672
2021/4/7 4:00,13731,2061,8130,1838,0,0,0,0,38,0,99,1565
2021/4/7 5:00,13493,2062,7815,1789,0,0,14,0,42,0,71,1700
2021/4/7 6:00,13888,2062,7431,1466,0,0,490,0,44,0,44,2352
2021/4/7 7:00,14657,2062,6575,1396,0,0,1621,0,50,0,-163,3116
2021/4/7 8:00,16058,2061,6211,1637,0,0,2803,0,46,0,-192,3492
2021/4/7 9:00,16968,2061,5631,1548,0,0,3886,0,37,0,-254,4059
2021/4/7 10:00,17079,2061,5432,1365,0,0,4615,0,43,0,-244,3806
2021/4/7 11:00,17139,2061,5526,1244,0,0,4978,0,48,0,-455,3736
2021/4/7 12:00,16158,2061,5405,1175,0,0,4984,0,53,0,-1301,3781
2021/4/7 13:00,16642,2061,5485,1160,0,0,4663,0,52,0,-383,3604
2021/4/7 14:00,16378,2061,5769,1412,0,0,3997,0,48,0,-928,4019
2021/4/7 15:00,16178,2061,6151,1721,0,0,3020,0,42,0,-346,3529
2021/4/7 16:00,16336,2061,7394,1811,0,0,1824,0,43,0,14,3189
2021/4/7 17:00,16061,2061,8021,1922,0,0,661,0,26,0,269,3100
2021/4/7 18:00,16242,2061,8842,1982,0,0,33,0,24,0,249,3051
2021/4/7 19:00,16113,2060,8719,1998,0,0,0,0,31,0,232,3073
2021/4/7 20:00,15587,2061,8500,1889,0,0,0,0,44,0,196,2897
2021/4/7 21:00,15016,2061,8211,1811,0,0,0,0,38,0,124,2771
2021/4/7 22:00,14277,2061,7715,1712,0,0,0,0,34,0,16,2738
2021/4/7 23:00,13631,2062,7346,1675,0,0,0,0,30,0,0,2519
2021/4/8 0:00,12757,2062,7264,1420,0,0,0,0,42,0,0,1969
2021/4/8 1:00,12462,2060,7240,1492,0,0,0,0,28,0,0,1642
2021/4/8 2:00,13068,2059,7364,1729,0,0,0,0,22,0,0,1894
2021/4/8 3:00,13624,2058,7988,1797,0,0,0,0,30,0,0,1751
2021/4/8 4:00,13685,2059,8049,1802,0,0,0,0,28,0,0,1747
2021/4/8 5:00,13634,2061,8031,1739,0,0,16,0,25,0,0,1762
2021/4/8 6:00,13968,2062,7705,1613,0,0,436,0,21,0,0,2131
2021/4/8 7:00,14597,2062,6804,1342,0,0,1420,0,15,0,32,2923
2021/4/8 8:00,15891,2061,6738,1560,0,0,2425,0,10,0,-206,3302
2021/4/8 9:00,16751,2061,6159,1552,0,0,3373,0,6,0,-318,3918
2021/4/8 10:00,16956,2061,5873,1318,0,0,4173,0,6,0,-298,3822
2021/4/8 11:00,16962,2061,5613,1215,0,0,4503,0,12,0,-347,3906
2021/4/8 12:00,15971,2061,5598,1155,0,0,4504,0,17,0,-698,3334
2021/4/8 13:00,16636,2061,5851,1153,0,0,4274,0,17,0,-285,3566
2021/4/8 14:00,16500,2061,6030,1274,0,0,3341,0,18,0,316,3460
2021/4/8 15:00,16282,2061,7134,1519,0,0,2297,0,16,0,390,2864
2021/4/8 16:00,16365,2061,8896,1616,0,0,1250,0,15,0,335,2193
2021/4/8 17:00,16245,2061,8598,1662,0,0,387,0,19,0,380,3137
2021/4/8 18:00,16477,2060,8851,1825,0,0,26,0,20,0,408,3287
2021/4/8 19:00,16147,2061,8754,1883,0,0,0,0,22,0,310,3116
2021/4/8 20:00,15531,2061,8417,1998,0,0,0,0,34,0,244,2779
2021/4/8 21:00,14928,2061,8213,1798,0,0,0,0,61,0,198,2597
2021/4/8 22:00,14214,2061,7637,1670,0,0,0,0,71,0,198,2578
2021/4/8 23:00,13539,2061,7089,1624,0,0,0,0,71,0,228,2467
2021/4/9 0:00,12701,2061,6746,1597,0,0,0,0,59,0,113,2126
2021/4/9 1:00,12464,2061,6735,1448,0,0,0,0,72,0,167,1981
2021/4/9 2:00,12983,2060,7155,1643,0,0,0,0,88,0,216,1821
2021/4/9 3:00,13595,2060,7739,1764,0,0,0,0,73,0,198,1761
2021/4/9 4:00,13710,2060,7710,1743,0,0,0,0,64,0,247,1887
2021/4/9 5:00,13630,2060,7655,1734,0,0,19,0,69,0,225,1869
2021/4/9 6:00,14021,2060,7405,1725,0,0,536,0,68,0,197,2029
2021/4/9 7:00,14785,2061,6770,1340,0,0,1752,0,85,0,-95,2872
2021/4/9 8:00,16072,2060,6455,1502,0,0,2921,0,80,0,225,2828
2021/4/9 9:00,16929,2060,6122,1518,0,0,3872,0,74,0,131,3151
2021/4/9 10:00,17120,2060,6059,1302,0,0,4493,0,74,0,-41,3172
2021/4/9 11:00,17100,2060,6277,1196,0,0,4587,0,87,0,-236,3129
2021/4/9 12:00,16167,2060,5874,1166,0,0,4328,0,87,0,-406,3058
2021/4/9 13:00,16761,2059,6759,1124,0,0,3854,0,94,0,-554,3424
2021/4/9 14:00,16459,2059,6501,1081,0,0,2965,0,99,0,-886,4639
2021/4/9 15:00,16267,2059,7389,1205,0,0,2238,0,104,0,-578,3851
2021/4/9 16:00,16372,2059,8028,1724,0,0,1413,0,122,0,-24,3050
2021/4/9 17:00,16466,2059,8821,1901,0,0,564,0,140,0,203,2778
2021/4/9 18:00,16971,2059,9647,1937,0,0,33,0,148,0,278,2868
2021/4/9 19:00,16902,2059,9430,1940,0,0,0,0,141,0,277,3055
2021/4/9 20:00,16331,2059,9415,1834,0,0,0,0,110,0,353,2559
