・エリア供給力は、特定できるものは電源種別とし、バイオマス混焼や特定できないものは火力に包含
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
2017/06/18,14:00,11749,0,10083,819,0,0,704,0,16,0,-2,129
2017/06/18,15:00,11745,0,10054,990,0,0,518,0,16,0,0,167
2017/06/18,16:00,11943,0,10467,1049,0,0,361,0,13,0,0,53
2017/06/18,17:00,12261,0,10981,1265,0,0,115,0,11,0,0,-111
2017/06/18,18:00,12553,0,11351,1297,0,0,3,0,14,0,0,-112
2017/06/18,19:00,12775,0,11351,1505,0,0,0,0,19,0,0,-100
2017/06/18,20:00,12434,0,11527,1047,0,0,0,0,25,0,0,-165
2017/06/18,21:00,11893,0,11191,937,0,0,0,0,27,0,0,-262
2017/06/18,22:00,11350,0,10604,792,0,0,0,0,33,0,0,-79
2017/06/18,23:00,10906,0,10240,634,0,0,0,0,60,0,-104,76
2017/06/19,00:00,10289,0,9895,583,0,0,0,0,63,0,-411,159
2017/06/19,01:00,9996,0,9825,576,0,0,0,0,55,0,-588,128
2017/06/19,02:00,10153,0,9961,598,0,0,0,0,68,0,-582,108
2017/06/19,03:00,10577,0,10155,711,0,0,0,0,69,0,-132,-226
2017/06/19,04:00,10755,0,10298,708,0,0,0,0,75,0,0,-326
2017/06/19,05:00,10758,0,9964,567,0,0,214,0,83,0,-17,-53
2017/06/19,06:00,11728,0,10051,543,0,0,1213,0,81,0,-355,195
2017/06/19,07:00,13281,0,10035,603,0,0,2505,0,79,0,-298,357
2017/06/19,08:00,15694,0,10896,780,0,0,3604,0,65,0,0,349
2017/06/19,09:00,17409,0,11971,966,0,0,4388,0,52,0,0,32
2017/06/19,10:00,18007,0,12082,997,0,0,4923,0,52,0,0,-47
2017/06/19,11:00,18332,0,12225,877,0,0,5160,0,54,0,0,16
2017/06/19,12:00,17228,0,11434,766,0,0,5072,0,54,0,0,-98
2017/06/19,13:00,18611,0,13142,864,0,0,4725,0,45,0,0,-165
2017/06/19,14:00,18934,0,13825,1075,0,0,4098,0,44,0,0,-108
2017/06/19,15:00,18694,0,14530,1102,0,0,3191,0,43,0,0,-172
2017/06/19,16:00,18723,0,15064,2006,0,0,2111,0,46,0,0,-504
2017/06/19,17:00,17847,0,14961,2333,0,0,907,0,53,0,0,-407
2017/06/19,18:00,17089,0,14754,2686,0,0,94,0,43,0,0,-488
2017/06/19,19:00,16634,0,14655,2239,0,0,0,0,37,0,0,-297
2017/06/19,20:00,15764,0,14472,1508,0,0,0,0,32,0,0,-248
2017/06/19,21:00,15260,0,14518,1045,0,0,0,0,26,0,0,-329
2017/06/19,22:00,14541,0,13956,840,0,0,0,0,19,0,0,-274
2017/06/19,23:00,13921,0,13322,729,0,0,0,0,15,0,0,-145
2017/06/20,00:00,12976,0,12320,500,0,0,0,0,15,0,0,141
2017/06/20,01:00,12466,0,12316,481,0,0,0,0,8,0,-438,99
2017/06/20,02:00,12342,0,12288,501,0,0,0,0,5,0,-479,27
2017/06/20,03:00,12547,0,12468,555,0,0,0,0,4,0,-247,-233
2017/06/20,04:00,12538,0,12497,588,0,0,0,0,5,0,-246,-306
2017/06/20,05:00,12286,0,12220,555,0,0,249,0,7,0,-606,-139
2017/06/20,06:00,13012,0,12115,473,0,0,1193,0,5,0,-935,161
2017/06/20,07:00,14322,0,11966,541,0,0,2277,0,4,0,-598,132
2017/06/20,08:00,16669,0,13317,699,0,0,2880,0,7,0,-8,-226
2017/06/20,09:00,18157,0,14067,1039,0,0,3212,0,9,0,0,-170
2017/06/20,10:00,18544,0,13951,1052,0,0,3721,0,20,0,0,-200
2017/06/20,11:00,18830,0,13872,895,0,0,4175,0,32,0,0,-144
2017/06/20,12:00,17712,0,12884,715,0,0,4265,0,37,0,0,-189
2017/06/20,13:00,19164,0,14403,962,0,0,3888,0,41,0,0,-130
2017/06/20,14:00,19439,0,14790,1563,0,0,3213,0,53,0,0,-180
2017/06/20,15:00,18960,0,14955,2009,0,0,1918,0,54,0,0,24
2017/06/20,16:00,18625,0,15264,2230,0,0,1062,0,53,0,0,16
2017/06/20,17:00,17719,0,15271,2317,0,0,396,0,52,0,0,-317
2017/06/20,18:00,17326,0,15101,2439,0,0,26,0,41,0,0,-281
2017/06/20,19:00,16969,0,15010,2038,0,0,0,0,53,0,0,-132
2017/06/20,20:00,16090,0,14936,1191,0,0,0,0,59,0,0,-96
2017/06/20,21:00,15544,0,14904,826,0,0,0,0,92,0,0,-278
2017/06/20,22:00,14910,0,14120,667,0,0,0,0,85,0,0,38
2017/06/20,23:00,14272,0,13446,664,0,0,0,0,101,0,0,61
2017/06/21,00:00,13346,0,12756,573,0,0,0,0,148,0,0,-131
2017/06/21,01:00,12692,0,11857,545,0,0,0,0,163,0,0,127
2017/06/21,02:00,12585,0,11759,577,0,0,0,0,171,0,0,78
2017/06/21,03:00,12807,0,12060,723,0,0,0,0,180,0,0,-156
2017/06/21,04:00,12771,0,12113,615,0,0,0,0,205,0,0,-162
2017/06/21,05:00,12737,0,12014,594,0,0,0,0,215,0,0,-86
2017/06/21,06:00,13411,0,12653,621,0,0,10,0,214,0,0,-87
2017/06/21,07:00,14540,0,13582,755,0,0,23,0,220,0,0,-40
2017/06/21,08:00,16566,0,14937,1108,0,0,148,0,207,0,0,166
2017/06/21,09:00,17911,0,15827,1719,0,0,356,0,134,0,0,-125
2017/06/21,10:00,18158,0,15862,2031,0,0,486,0,103,0,0,-324
2017/06/21,11:00,18162,0,15726,1655,0,0,971,0,80,0,0,-270
2017/06/21,12:00,16874,0,14679,1232,0,0,1268,0,86,0,0,-391
2017/06/21,13:00,17844,0,15625,1462,0,0,1051,0,84,0,0,-378
2017/06/21,14:00,18078,0,16002,1488,0,0,987,0,80,0,0,-479
2017/06/21,15:00,17857,0,16157,1600,0,0,591,0,82,0,0,-573
2017/06/21,16:00,17921,0,16342,1727,0,0,462,0,112,0,0,-722
2017/06/21,17:00,17272,0,16132,1540,0,0,201,0,153,0,0,-754
2017/06/21,18:00,16853,0,15841,1494,0,0,18,0,168,0,0,-668
2017/06/21,19:00,16470,0,15629,1426,0,0,0,0,152,0,0,-737
2017/06/21,20:00,15627,0,14843,1333,0,0,0,0,155,0,0,-704
2017/06/21,21:00,15014,0,13768,1302,0,0,0,0,152,0,0,-208
2017/06/21,22:00,14226,0,12852,1249,0,0,0,0,168,0,0,-43
2017/06/21,23:00,13667,0,12257,1181,0,0,0,0,161,0,0,68
2017/06/22,00:00,12801,0,11825,1081,0,0,0,0,168,0,0,-273
2017/06/22,01:00,12358,0,11451,1003,0,0,0,0,164,0,0,-260
2017/06/22,02:00,12286,0,11445,1011,0,0,0,0,170,0,0,-340
2017/06/22,03:00,12481,0,11617,1098,0,0,0,0,168,0,0,-402
2017/06/22,04:00,12450,0,11567,1114,0,0,0,0,161,0,0,-392
2017/06/22,05:00,12210,0,11313,983,0,0,114,0,144,0,0,-344
2017/06/22,06:00,12687,0,11196,943,0,0,684,0,130,0,0,-266
2017/06/22,07:00,13959,0,11482,958,0,0,1499,0,115,0,0,-95
2017/06/22,08:00,16040,0,12997,942,0,0,2186,0,94,0,0,-179
2017/06/22,09:00,17530,0,14417,1134,0,0,2590,0,74,0,0,-685
2017/06/22,10:00,17905,0,14265,1248,0,0,3229,0,40,0,0,-877
2017/06/22,11:00,18139,0,13877,1155,0,0,3846,0,46,0,0,-785
2017/06/22,12:00,17188,0,12898,933,0,0,4210,0,45,0,0,-898
2017/06/22,13:00,18555,0,14369,995,0,0,3903,0,34,0,0,-746
2017/06/22,14:00,18598,0,15623,1104,0,0,2541,0,34,0,0,-704
2017/06/22,15:00,18187,0,15957,1395,0,0,1676,0,25,0,0,-866
2017/06/22,16:00,18070,0,16293,1780,0,0,932,0,22,0,0,-957
2017/06/22,17:00,17282,0,16132,1394,0,0,333,0,21,0,0,-598
2017/06/22,18:00,16919,0,16210,1243,0,0,31,0,22,0,0,-587
2017/06/22,19:00,16603,0,15996,1112,0,0,0,0,23,0,0,-528
2017/06/22,20:00,15798,0,15362,973,0,0,0,0,25,0,0,-562
2017/06/22,21:00,15108,0,14430,855,0,0,0,0,27,0,0,-204
2017/06/22,22:00,14574,0,13803,810,0,0,0,0,39,0,0,-78
2017/06/22,23:00,13885,0,13259,728,0,0,0,0,42,0,0,-144
2017/06/23,00:00,12942,0,12446,638,0,0,0,0,44,0,0,-186
2017/06/23,01:00,12437,0,11935,623,0,0,0,0,37,0,0,-158
2017/06/23,02:00,12349,0,11893,655,0,0,0,0,35,0,0,-234
2017/06/23,03:00,12599,0,12291,643,0,0,0,0,30,0,0,-365
2017/06/23,04:00,12538,0,12482,691,0,0,0,0,29,0,-212,-452
2017/06/23,05:00,12194,0,11887,694,0,0,206,0,22,0,-232,-383
2017/06/23,06:00,12846,0,11610,721,0,0,1111,0,19,0,-234,-381
2017/06/23,07:00,14138,0,11549,751,0,0,2371,0,10,0,-462,-81
2017/06/23,08:00,16532,0,12504,774,0,0,3556,0,8,0,-60,-250
2017/06/23,09:00,18262,0,13842,834,0,0,4419,0,8,0,0,-841
2017/06/23,10:00,18912,0,14448,935,0,0,4941,0,11,0,0,-1423
2017/06/23,11:00,19228,0,14532,903,0,0,5129,0,12,0,0,-1348
2017/06/23,12:00,18134,0,13727,774,0,0,5025,0,17,0,0,-1409
2017/06/23,13:00,19398,0,15194,949,0,0,4591,0,17,0,0,-1353
2017/06/23,14:00,19493,0,15735,1125,0,0,3900,0,18,0,0,-1285
2017/06/23,15:00,19182,0,16088,1475,0,0,3035,0,18,0,0,-1434
2017/06/23,16:00,18854,0,16397,2050,0,0,1913,0,18,0,0,-1524
2017/06/23,17:00,17580,0,16353,1949,0,0,785,0,17,0,0,-1524
2017/06/23,18:00,16794,0,16532,1739,0,0,77,0,14,0,0,-1568
2017/06/23,19:00,16486,0,16408,1334,0,0,0,0,12,0,0,-1268
2017/06/23,20:00,15677,0,15944,907,0,0,0,0,0,0,0,-1174
2017/06/23,21:00,15119,0,15046,706,0,0,0,0,1,0,0,-634
2017/06/23,22:00,14461,0,14015,650,0,0,0,0,2,0,0,-206
2017/06/23,23:00,13933,0,13410,637,0,0,0,0,4,0,0,-118
2017/06/24,00:00,12949,0,12714,627,0,0,0,0,4,0,0,-396
2017/06/24,01:00,12274,0,11911,605,0,0,0,0,6,0,0,-248
2017/06/24,02:00,12177,0,11817,593,0,0,0,0,14,0,0,-247
2017/06/24,03:00,12239,0,12021,585,0,0,0,0,17,0,0,-384
2017/06/24,04:00,12090,0,11887,587,0,0,0,0,15,0,0,-399
2017/06/24,05:00,11454,0,11190,591,0,0,95,0,20,0,-174,-268
2017/06/24,06:00,11419,0,10705,570,0,0,681,0,34,0,-420,-151
2017/06/24,07:00,11854,0,10184,598,0,0,1591,0,43,0,-456,-106
2017/06/24,08:00,13049,0,10156,652,0,0,2644,0,46,0,-152,-297
2017/06/24,09:00,14136,0,10639,871,0,0,3455,0,47,0,-306,-570
2017/06/24,10:00,14584,0,10676,887,0,0,3929,0,36,0,-359,-585
2017/06/24,11:00,14825,0,10761,895,0,0,4086,0,27,0,-378,-566
2017/06/24,12:00,14440,0,10760,752,0,0,4041,0,27,0,-609,-531
2017/06/24,13:00,14558,0,11492,789,0,0,3051,0,23,0,-286,-511
2017/06/24,14:00,14447,0,11237,795,0,0,2853,0,22,0,0,-460
2017/06/24,15:00,14284,0,11633,807,0,0,2343,0,14,0,0,-513
2017/06/24,16:00,14200,0,12577,904,0,0,1241,0,13,0,0,-535
2017/06/24,17:00,13828,0,12918,1040,0,0,384,0,14,0,0,-528
2017/06/24,18:00,14021,0,12956,1162,0,0,24,0,12,0,0,-133
2017/06/24,19:00,14109,0,12967,1178,0,0,0,0,12,0,0,-48
2017/06/24,20:00,13608,0,12651,1045,0,0,0,0,12,0,0,-100
2017/06/24,21:00,12921,0,12272,850,0,0,0,0,14,0,0,-215
2017/06/24,22:00,12099,0,11521,762,0,0,0,0,22,0,0,-206
2017/06/24,23:00,11692,0,11213,687,0,0,0,0,27,0,0,-235
2017/06/25,00:00,10925,0,10537,638,0,0,0,0,31,0,0,-281
2017/06/25,01:00,10512,0,10349,590,0,0,0,0,37,0,-503,39
2017/06/25,02:00,10531,0,10474,604,0,0,0,0,37,0,-602,18
2017/06/25,03:00,10827,0,10663,682,0,0,0,0,47,0,-253,-312
2017/06/25,04:00,10735,0,10560,712,0,0,0,0,64,0,-250,-351
2017/06/25,05:00,10417,0,10310,721,0,0,2,0,38,0,-480,-174
2017/06/25,06:00,10133,0,10121,619,0,0,152,0,33,0,-787,-5
2017/06/25,07:00,10723,0,10142,644,0,0,674,0,18,0,-774,19
2017/06/25,08:00,11381,0,10184,682,0,0,1031,0,8,0,-623,99
2017/06/25,09:00,12013,0,10253,716,0,0,1122,0,6,0,-248,164
2017/06/25,10:00,12362,0,10590,734,0,0,1073,0,4,0,0,-39
2017/06/25,11:00,12509,0,11001,740,0,0,794,0,10,0,0,-36
2017/06/25,12:00,12441,0,11185,745,0,0,672,0,19,0,0,-180
2017/06/25,13:00,12489,0,11277,767,0,0,765,0,15,0,0,-335
2017/06/25,14:00,12461,0,11400,757,0,0,599,0,11,0,0,-306
2017/06/25,15:00,12401,0,11489,761,0,0,512,0,5,0,0,-366
2017/06/25,16:00,12414,0,11586,781,0,0,367,0,9,0,0,-329
2017/06/25,17:00,12813,0,12079,929,0,0,123,0,11,0,0,-329
2017/06/25,18:00,13135,0,12379,1075,0,0,9,0,12,0,0,-340
2017/06/25,19:00,13314,0,12557,1039,0,0,0,0,48,0,0,-330
2017/06/25,20:00,12912,0,12100,1015,0,0,0,0,66,0,0,-269
2017/06/25,21:00,12343,0,11563,980,0,0,0,0,48,0,0,-248
2017/06/25,22:00,11725,0,11020,872,0,0,0,0,50,0,0,-217
2017/06/25,23:00,11148,0,10616,784,0,0,0,0,49,0,-56,-245
2017/06/26,00:00,10557,0,10500,590,0,0,0,0,70,0,-387,-216
2017/06/26,01:00,10180,0,10404,550,0,0,0,0,67,0,-676,-165
2017/06/26,02:00,10294,0,10630,520,0,0,0,0,63,0,-745,-174
2017/06/26,03:00,10697,0,10784,525,0,0,0,0,67,0,-612,-67
2017/06/26,04:00,10808,0,10990,526,0,0,0,0,71,0,-363,-416
2017/06/26,05:00,10815,0,10921,496,0,0,134,0,73,0,-119,-690
2017/06/26,06:00,11584,0,11122,502,0,0,700,0,67,0,0,-807
2017/06/26,07:00,13258,0,12070,576,0,0,1429,0,56,0,0,-873
2017/06/26,08:00,15850,0,13559,807,0,0,2480,0,35,0,0,-1031
2017/06/26,09:00,17586,0,14065,995,0,0,3423,0,27,0,0,-924
2017/06/26,10:00,18176,0,14104,1020,0,0,3851,0,17,0,0,-816
2017/06/26,11:00,18486,0,14323,983,0,0,3980,0,13,0,0,-813
2017/06/26,12:00,17355,0,13601,852,0,0,3711,0,12,0,0,-821
2017/06/26,13:00,18663,0,15371,949,0,0,3224,0,9,0,0,-890
2017/06/26,14:00,18807,0,15891,1291,0,0,2609,0,5,0,0,-989
2017/06/26,15:00,18462,0,15997,1634,0,0,1811,0,7,0,0,-987
2017/06/26,16:00,18345,0,15996,2298,0,0,1124,0,13,0,0,-1086
2017/06/26,17:00,17540,0,16022,2264,0,0,275,0,14,0,0,-1035
2017/06/26,18:00,17181,0,16007,2033,0,0,20,0,15,0,0,-894
2017/06/26,19:00,16693,0,15944,1617,0,0,0,0,11,0,0,-879
2017/06/26,20:00,15835,0,15654,1144,0,0,0,0,11,0,0,-974
2017/06/26,21:00,15263,0,14894,856,0,0,0,0,7,0,0,-494
2017/06/26,22:00,14727,0,13979,731,0,0,0,0,6,0,0,11
2017/06/26,23:00,14063,0,13274,612,0,0,0,0,8,0,0,169
2017/06/27,00:00,13146,0,12921,538,0,0,0,0,5,0,0,-318
2017/06/27,01:00,12598,0,12299,496,0,0,0,0,5,0,0,-202
2017/06/27,02:00,12337,0,12313,524,0,0,0,0,2,0,0,-502
2017/06/27,03:00,12689,0,12958,578,0,0,0,0,1,0,-338,-510
2017/06/27,04:00,12803,0,13078,598,0,0,0,0,0,0,-326,-547
2017/06/27,05:00,12543,0,12820,549,0,0,53,0,1,0,-326,-554
2017/06/27,06:00,13093,0,12933,512,0,0,418,0,0,0,-304,-466
2017/06/27,07:00,14416,0,13178,589,0,0,992,0,1,0,0,-344
2017/06/27,08:00,16770,0,15258,769,0,0,1376,0,2,0,0,-635
2017/06/27,09:00,18353,0,16635,1023,0,0,1778,0,3,0,0,-1086
2017/06/27,10:00,18738,0,16435,950,0,0,2510,0,3,0,0,-1160
2017/06/27,11:00,18979,0,16534,914,0,0,2671,0,8,0,0,-1148
2017/06/27,12:00,17614,0,15453,728,0,0,2661,0,8,0,0,-1236
2017/06/27,13:00,19183,0,16178,962,0,0,3127,0,9,0,0,-1093
2017/06/27,14:00,19325,0,16927,1276,0,0,2585,0,12,0,0,-1475
2017/06/27,15:00,19057,0,16898,1598,0,0,2016,0,12,0,0,-1467
2017/06/27,16:00,18828,0,17328,1676,0,0,937,0,9,0,0,-1122
2017/06/27,17:00,17962,0,17278,1650,0,0,184,0,10,0,0,-1160
2017/06/27,18:00,17586,0,17027,1558,0,0,3,0,13,0,0,-1015
2017/06/27,19:00,17080,0,16709,1426,0,0,0,0,13,0,0,-1068
2017/06/27,20:00,16250,0,16203,1111,0,0,0,0,8,0,0,-1072
2017/06/27,21:00,15662,0,15460,882,0,0,0,0,7,0,0,-687
2017/06/27,22:00,14990,0,14396,737,0,0,0,0,5,0,0,-148
2017/06/27,23:00,14427,0,13770,606,0,0,0,0,6,0,0,45
2017/06/28,00:00,13433,0,13047,523,0,0,0,0,1,0,0,-138
2017/06/28,01:00,12883,0,12517,512,0,0,0,0,2,0,0,-148
2017/06/28,02:00,12629,0,12312,514,0,0,0,0,2,0,0,-199
2017/06/28,03:00,12682,0,12482,502,0,0,0,0,3,0,0,-305
2017/06/28,04:00,12777,0,12736,507,0,0,0,0,2,0,0,-468
2017/06/28,05:00,12584,0,12292,532,0,0,10,0,2,0,0,-252
2017/06/28,06:00,13166,0,12466,666,0,0,100,0,2,0,0,-68
2017/06/28,07:00,14512,0,13526,677,0,0,279,0,1,0,0,29
2017/06/28,08:00,16874,0,15322,1093,0,0,392,0,1,0,0,66
2017/06/28,09:00,18391,0,16058,1449,0,0,753,0,1,0,0,130
2017/06/28,10:00,18632,0,16042,1470,0,0,1135,0,1,0,0,-16
2017/06/28,11:00,18686,0,16085,1501,0,0,1381,0,1,0,0,-282
2017/06/28,12:00,17492,0,14617,982,0,0,2367,0,1,0,0,-475
2017/06/28,13:00,18914,0,15318,1160,0,0,2852,0,1,0,0,-417
2017/06/28,14:00,19371,0,15249,1339,0,0,3098,0,2,0,0,-317
2017/06/28,15:00,19184,0,15625,1294,0,0,2611,0,4,0,0,-350
2017/06/28,16:00,19062,0,16422,1363,0,0,1688,0,4,0,0,-415
2017/06/28,17:00,18078,0,16353,1483,0,0,661,0,7,0,-97,-329
2017/06/28,18:00,17490,0,15801,1858,0,0,80,0,10,0,-21,-238
2017/06/28,19:00,17074,0,15982,1100,0,0,0,0,10,0,0,-18
2017/06/28,20:00,16262,0,15590,847,0,0,0,0,5,0,0,-180
2017/06/28,21:00,15558,0,15013,661,0,0,0,0,4,0,0,-120
2017/06/28,22:00,14906,0,14108,630,0,0,0,0,4,0,0,164
2017/06/28,23:00,14294,0,13502,598,0,0,0,0,3,0,0,191
2017/06/29,00:00,13262,0,12837,540,0,0,0,0,0,0,0,-115
2017/06/29,01:00,12641,0,12140,513,0,0,0,0,0,0,0,-12
2017/06/29,02:00,12501,0,11862,517,0,0,0,0,1,0,0,121
2017/06/29,03:00,12685,0,12132,585,0,0,0,0,0,0,0,-32
2017/06/29,04:00,12678,0,12206,535,0,0,0,0,0,0,0,-63
2017/06/29,05:00,12426,0,11760,517,0,0,35,0,1,0,0,113
2017/06/29,06:00,12986,0,12004,484,0,0,304,0,1,0,0,193
2017/06/29,07:00,14456,0,12893,542,0,0,799,0,1,0,0,221
2017/06/29,08:00,16870,0,14481,677,0,0,1335,0,2,0,0,375
2017/06/29,09:00,18703,0,15548,901,0,0,2390,0,1,0,0,-137
2017/06/29,10:00,19078,0,15711,1094,0,0,2981,0,2,0,0,-710
2017/06/29,11:00,19656,0,15470,1164,0,0,3680,0,2,0,0,-660
2017/06/29,12:00,18407,0,14620,964,0,0,3401,0,3,0,0,-581
2017/06/29,13:00,19618,0,16347,1705,0,0,2434,0,4,0,-231,-641
2017/06/29,14:00,19629,0,15795,2501,0,0,1926,0,6,0,-41,-558
2017/06/29,15:00,19271,0,15930,2362,0,0,1573,0,6,0,0,-600
2017/06/29,16:00,19131,0,16091,2486,0,0,1149,0,6,0,0,-601
2017/06/29,17:00,18269,0,16142,2113,0,0,524,0,6,0,0,-516
2017/06/29,18:00,17673,0,16428,1670,0,0,41,0,8,0,0,-474
2017/06/29,19:00,17300,0,16103,1211,0,0,0,0,11,0,0,-25
2017/06/29,20:00,16466,0,15369,929,0,0,0,0,11,0,0,157
2017/06/29,21:00,15754,0,15010,734,0,0,0,0,10,0,0,0
2017/06/29,22:00,15105,0,14425,601,0,0,0,0,11,0,0,68
2017/06/29,23:00,14387,0,13868,574,0,0,0,0,10,0,-101,36
2017/06/30,00:00,13419,0,13285,609,0,0,0,0,7,0,-346,-136
2017/06/30,01:00,12847,0,12969,557,0,0,0,0,7,0,-649,-37
2017/06/30,02:00,12587,0,12748,549,0,0,0,0,17,0,-821,94
2017/06/30,03:00,12799,0,13477,617,0,0,0,0,23,0,-1186,-132
2017/06/30,04:00,12753,0,13611,538,0,0,0,0,2,0,-1202,-196
2017/06/30,05:00,12736,0,13302,551,0,0,9,0,7,0,-1202,69
2017/06/30,06:00,13296,0,13584,625,0,0,155,0,8,0,-1198,122
2017/06/30,07:00,14739,0,14419,683,0,0,358,0,13,0,-635,-99
2017/06/30,08:00,16978,0,15950,836,0,0,494,0,8,0,0,-310
2017/06/30,09:00,18497,0,17397,984,0,0,582,0,9,0,0,-475
2017/06/30,10:00,18756,0,17820,1114,0,0,550,0,20,0,0,-748
2017/06/30,11:00,18729,0,17201,1831,0,0,699,0,12,0,0,-1014
2017/06/30,12:00,17352,0,16190,1084,0,0,1096,0,7,0,0,-1025
2017/06/30,13:00,18613,0,16869,1286,0,0,1476,0,10,0,0,-1028
2017/06/30,14:00,18713,0,17076,1714,0,0,1257,0,10,0,0,-1344
2017/06/30,15:00,18356,0,16798,1595,0,0,1117,0,9,0,0,-1163
2017/06/30,16:00,18282,0,16581,1642,0,0,1076,0,14,0,0,-1031
2017/06/30,17:00,17358,0,16317,1586,0,0,524,0,10,0,0,-1079
2017/06/30,18:00,16946,0,16608,1369,0,0,53,0,13,0,0,-1097
2017/06/30,19:00,16738,0,16639,1152,0,0,0,0,15,0,0,-1068
2017/06/30,20:00,16016,0,15833,1095,0,0,0,0,16,0,0,-928
2017/06/30,21:00,15454,0,14894,1028,0,0,0,0,12,0,0,-480
2017/06/30,22:00,14939,0,14249,938,0,0,0,0,12,0,0,-260
2017/06/30,23:00,14275,0,13371,899,0,0,0,0,12,0,0,-7
2017/07/01,00:00,13336,0,12706,770,0,0,0,0,25,0,0,-165
2017/07/01,01:00,12649,0,11875,736,0,0,0,0,34,0,0,4
2017/07/01,02:00,12411,0,11687,728,0,0,0,0,32,0,0,-36
2017/07/01,03:00,12613,0,12006,723,0,0,0,0,33,0,0,-149
2017/07/01,04:00,12504,0,12014,716,0,0,0,0,29,0,0,-255
2017/07/01,05:00,11856,0,11376,720,0,0,37,0,31,0,-195,-113
2017/07/01,06:00,11799,0,11117,751,0,0,286,0,54,0,-480,71
2017/07/01,07:00,12482,0,11270,775,0,0,702,0,63,0,-458,130
2017/07/01,08:00,13886,0,11665,794,0,0,1403,0,72,0,-39,-9
2017/07/01,09:00,15228,0,11865,857,0,0,2336,0,86,0,0,84
2017/07/01,10:00,15636,0,12500,904,0,0,2452,0,82,0,0,-302
2017/07/01,11:00,15858,0,12817,964,0,0,2437,0,68,0,0,-428
2017/07/01,12:00,15529,0,11726,934,0,0,3328,0,60,0,0,-519
2017/07/01,13:00,15830,0,12428,904,0,0,2968,0,58,0,0,-528
2017/07/01,14:00,15847,0,12514,905,0,0,2852,0,66,0,0,-490
2017/07/01,15:00,15777,0,13071,928,0,0,2156,0,71,0,0,-449
2017/07/01,16:00,15608,0,13630,1110,0,0,1253,0,53,0,0,-438
2017/07/01,17:00,15263,0,14033,1194,0,0,503,0,42,0,0,-509
2017/07/01,18:00,15314,0,14418,1212,0,0,33,0,31,0,0,-380
2017/07/01,19:00,15403,0,14417,1265,0,0,0,0,28,0,0,-307
2017/07/01,20:00,14871,0,13764,1135,0,0,0,0,28,0,0,-56
2017/07/01,21:00,14036,0,13214,955,0,0,0,0,23,0,0,-156
2017/07/01,22:00,13251,0,12439,894,0,0,0,0,23,0,0,-105
2017/07/01,23:00,12612,0,11690,882,0,0,0,0,33,0,0,7
2017/07/02,00:00,11682,0,11089,883,0,0,0,0,52,0,0,-342
2017/07/02,01:00,11103,0,10494,886,0,0,0,0,65,0,-345,3
2017/07/02,02:00,11024,0,10690,876,0,0,0,0,70,0,-589,-23
2017/07/02,03:00,11165,0,10839,890,0,0,0,0,59,0,-589,-34
2017/07/02,04:00,10974,0,10723,891,0,0,0,0,65,0,-588,-117
2017/07/02,05:00,10624,0,10383,885,0,0,96,0,53,0,-717,-76
2017/07/02,06:00,10531,0,10044,904,0,0,594,0,46,0,-984,-73
2017/07/02,07:00,11278,0,9936,913,0,0,1593,0,35,0,-1199,0
2017/07/02,08:00,12498,0,9979,953,0,0,2699,0,41,0,-1195,21
2017/07/02,09:00,13677,0,10107,1019,0,0,3649,0,52,0,-1117,-33
2017/07/02,10:00,14410,0,9936,1023,0,0,4223,0,54,0,-720,-106
2017/07/02,11:00,14872,0,10192,1021,0,0,4157,0,64,0,-485,-77
2017/07/02,12:00,14876,0,10554,969,0,0,3448,0,66,0,-2,-159
2017/07/02,13:00,15001,0,10870,953,0,0,3351,0,64,0,0,-237
2017/07/02,14:00,14944,0,12045,988,0,0,2156,0,68,0,0,-313
2017/07/02,15:00,14670,0,12909,1179,0,0,919,0,73,0,0,-410
2017/07/02,16:00,14474,0,13130,1199,0,0,492,0,54,0,0,-401
2017/07/02,17:00,14573,0,13301,1214,0,0,407,0,48,0,0,-397
2017/07/02,18:00,14849,0,13781,1224,0,0,78,0,41,0,0,-275
2017/07/02,19:00,15202,0,14012,1459,0,0,0,0,40,0,0,-309
2017/07/02,20:00,14782,0,13746,1324,0,0,0,0,47,0,0,-335
2017/07/02,21:00,14052,0,13368,1109,0,0,0,0,40,0,0,-465
2017/07/02,22:00,13262,0,12567,998,0,0,0,0,33,0,0,-336
2017/07/02,23:00,12497,0,11692,986,0,0,0,0,30,0,0,-211
2017/07/03,00:00,11561,0,10794,896,0,0,0,0,27,0,-2,-154
2017/07/03,01:00,11030,0,10451,883,0,0,0,0,44,0,-225,-123
2017/07/03,02:00,11039,0,10493,912,0,0,0,0,54,0,-229,-191
2017/07/03,03:00,11209,0,10548,916,0,0,0,0,49,0,-115,-189
2017/07/03,04:00,11393,0,10713,929,0,0,0,0,38,0,-128,-159
2017/07/03,05:00,11466,0,10765,906,0,0,122,0,35,0,-248,-114
2017/07/03,06:00,12667,0,10790,924,0,0,983,0,23,0,-1,-52
2017/07/03,07:00,14893,0,11959,960,0,0,2034,0,21,0,0,-81
2017/07/03,08:00,17910,0,13984,1018,0,0,2909,0,32,0,0,-33
