・エリア供給力は、特定できるものは電源種別とし、バイオマス混焼や特定できないものは火力に包含(2018年10月1日から揚水欄は揚水発電と揚水動力の合計値）
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
2020/06/18,23:00,11930,0,9516,2025,0,0,0,0,143,0,40,206
2020/06/19,00:00,11150,0,8592,1990,0,0,0,0,141,0,41,386
2020/06/19,01:00,10653,0,7582,1986,0,0,0,0,148,0,41,896
2020/06/19,02:00,10634,0,7366,1998,0,0,0,0,162,0,41,1067
2020/06/19,03:00,10949,0,7970,2011,0,0,0,0,173,0,185,610
2020/06/19,04:00,11027,0,7980,2040,0,0,0,0,125,0,280,602
2020/06/19,05:00,10936,0,7779,2048,0,0,1,0,116,0,128,864
2020/06/19,06:00,11106,0,7936,2082,0,0,32,0,95,0,49,912
2020/06/19,07:00,11987,0,9199,2047,0,0,211,0,81,0,61,388
2020/06/19,08:00,13581,0,10320,2017,0,0,526,0,83,0,122,513
2020/06/19,09:00,14590,0,10976,1979,0,0,923,0,62,0,214,436
2020/06/19,10:00,14733,0,11250,1971,0,0,945,0,49,0,306,212
2020/06/19,11:00,14719,0,11514,1970,0,0,857,0,36,0,502,-160
2020/06/19,12:00,13846,0,10266,1928,0,0,1296,0,26,0,438,-108
2020/06/19,13:00,14393,0,10849,2001,0,0,1357,0,21,0,421,-256
2020/06/19,14:00,14407,0,11200,2011,0,0,1163,0,20,0,197,-184
2020/06/19,15:00,14139,0,11017,2048,0,0,1091,0,51,0,197,-265
2020/06/19,16:00,13963,0,10979,2076,0,0,815,0,66,0,277,-250
2020/06/19,17:00,13371,0,10987,2138,0,0,454,0,59,0,449,-716
2020/06/19,18:00,13236,0,11295,2188,0,0,23,0,66,0,412,-748
2020/06/19,19:00,13051,0,10152,2187,0,0,0,0,88,0,276,348
2020/06/19,20:00,12517,0,8870,2124,0,0,0,0,91,0,112,1320
2020/06/19,21:00,11919,0,8358,2076,0,0,0,0,81,0,64,1340
2020/06/19,22:00,11444,0,7711,2023,0,0,0,0,86,0,52,1572
2020/06/19,23:00,10965,0,8074,1981,0,0,0,0,71,0,52,787
2020/06/20,00:00,10298,0,7367,1896,0,0,0,0,63,0,52,920
2020/06/20,01:00,9820,0,6608,1885,0,0,0,0,64,0,52,1211
2020/06/20,02:00,9902,0,6629,1911,0,0,0,0,58,0,53,1251
2020/06/20,03:00,10181,0,7018,1918,0,0,0,0,69,0,51,1125
2020/06/20,04:00,10193,0,7228,1898,0,0,0,0,73,0,52,942
2020/06/20,05:00,9853,0,6945,1912,0,0,335,0,63,0,52,546
2020/06/20,06:00,9838,0,6231,1902,0,0,1706,0,63,0,9,-73
2020/06/20,07:00,10239,0,5742,1913,0,0,3382,0,69,0,-204,-663
2020/06/20,08:00,11059,0,5393,1856,0,0,4244,0,56,0,-193,-297
2020/06/20,09:00,11764,0,5264,1897,0,0,5032,0,52,0,-189,-292
2020/06/20,10:00,12352,0,4943,1861,0,0,6379,0,44,0,-619,-256
2020/06/20,11:00,12587,0,5169,1835,0,0,6687,0,33,0,-877,-260
2020/06/20,12:00,12429,0,5414,1829,0,0,6249,0,35,0,-862,-236
2020/06/20,13:00,12498,0,5770,1839,0,0,5201,0,38,0,-271,-79
2020/06/20,14:00,12271,0,6105,1843,0,0,4044,0,40,0,163,76
2020/06/20,15:00,12188,0,6010,1883,0,0,3783,0,30,0,162,320
2020/06/20,16:00,12200,0,6560,1923,0,0,2755,0,31,0,-29,960
2020/06/20,17:00,12054,0,7630,1977,0,0,1239,0,33,0,-29,1204
2020/06/20,18:00,12023,0,8461,2022,0,0,130,0,33,0,361,1016
2020/06/20,19:00,12120,0,8458,2024,0,0,0,0,29,0,304,1305
2020/06/20,20:00,11697,0,8099,1903,0,0,0,0,23,0,284,1388
2020/06/20,21:00,11125,0,7513,1857,0,0,0,0,13,0,287,1455
2020/06/20,22:00,10492,0,7110,1868,0,0,0,0,6,0,75,1433
2020/06/20,23:00,10200,0,7530,1866,0,0,0,0,3,0,40,761
2020/06/21,00:00,9555,0,6382,1860,0,0,0,0,1,0,158,1154
2020/06/21,01:00,9113,0,5813,1858,0,0,0,0,1,0,190,1251
2020/06/21,02:00,9160,0,5920,1856,0,0,0,0,0,0,190,1194
2020/06/21,03:00,9539,0,6343,1907,0,0,0,0,2,0,186,1101
2020/06/21,04:00,9574,0,6403,1895,0,0,0,0,5,0,180,1091
2020/06/21,05:00,9230,0,6215,1874,0,0,309,0,6,0,222,604
2020/06/21,06:00,9122,0,5224,1872,0,0,1544,0,7,0,-368,843
2020/06/21,07:00,9624,0,4961,1852,0,0,3246,0,8,0,-182,-261
2020/06/21,08:00,10384,0,4215,1831,0,0,5028,0,8,0,-1018,320
2020/06/21,09:00,11167,0,4613,1837,0,0,6139,0,16,0,-1290,-148
2020/06/21,10:00,11575,0,4595,1836,0,0,6499,0,25,0,-1356,-24
2020/06/21,11:00,11747,0,4691,1835,0,0,6058,0,45,0,-763,-119
2020/06/21,12:00,11834,0,4637,1829,0,0,5771,0,67,0,-354,-116
2020/06/21,13:00,11789,0,4750,1824,0,0,5411,0,90,0,-162,-124
2020/06/21,14:00,11718,0,5355,1849,0,0,4507,0,88,0,179,-260
2020/06/21,15:00,11538,0,5902,1899,0,0,2737,0,80,0,936,-16
2020/06/21,16:00,11451,0,6945,1911,0,0,1255,0,79,0,1089,172
2020/06/21,17:00,11713,0,8139,1930,0,0,275,0,91,0,826,452
2020/06/21,18:00,11996,0,8639,1928,0,0,44,0,92,0,405,888
2020/06/21,19:00,12162,0,8702,1924,0,0,0,0,114,0,466,956
2020/06/21,20:00,11781,0,8534,1902,0,0,0,0,107,0,186,1052
2020/06/21,21:00,11243,0,8323,1849,0,0,0,0,113,0,64,894
2020/06/21,22:00,10652,0,7628,1836,0,0,0,0,137,0,26,1025
2020/06/21,23:00,10355,0,7940,1822,0,0,0,0,156,0,26,411
2020/06/22,00:00,9732,0,7478,1824,0,0,0,0,160,0,26,244
2020/06/22,01:00,9325,0,7169,1818,0,0,0,0,158,0,26,154
2020/06/22,02:00,9478,0,7399,1811,0,0,0,0,156,0,32,80
2020/06/22,03:00,9910,0,7250,1815,0,0,0,0,156,0,56,633
2020/06/22,04:00,10152,0,7431,1814,0,0,0,0,114,0,47,746
2020/06/22,05:00,10255,0,7529,1815,0,0,5,0,39,0,124,743
2020/06/22,06:00,10950,0,8315,1856,0,0,166,0,31,0,496,86
2020/06/22,07:00,12409,0,8673,1832,0,0,543,0,47,0,514,800
2020/06/22,08:00,14846,0,9774,1777,0,0,995,0,25,0,516,1759
2020/06/22,09:00,16411,0,10248,1815,0,0,1664,0,19,0,420,2245
2020/06/22,10:00,16774,0,10863,1822,0,0,2164,0,20,0,533,1372
2020/06/22,11:00,16859,0,10759,1847,0,0,2402,0,29,0,515,1307
2020/06/22,12:00,15977,0,10371,1831,0,0,2468,0,28,0,170,1109
2020/06/22,13:00,17016,0,10476,1892,0,0,3097,0,43,0,103,1405
2020/06/22,14:00,17194,0,10086,1937,0,0,3028,0,34,0,105,2004
2020/06/22,15:00,16923,0,10403,1938,0,0,2740,0,41,0,110,1691
2020/06/22,16:00,16648,0,10589,1974,0,0,1984,0,37,0,141,1923
2020/06/22,17:00,15650,0,11251,2013,0,0,753,0,30,0,137,1466
2020/06/22,18:00,15223,0,11975,2054,0,0,83,0,39,0,84,988
2020/06/22,19:00,14968,0,12085,2072,0,0,0,0,63,0,247,501
2020/06/22,20:00,14316,0,11433,2034,0,0,0,0,65,0,57,727
2020/06/22,21:00,13614,0,11003,1956,0,0,0,0,63,0,45,547
2020/06/22,22:00,13207,0,10203,1975,0,0,0,0,76,0,3,950
2020/06/22,23:00,12662,0,9864,1960,0,0,0,0,74,0,43,721
2020/06/23,00:00,11759,0,8387,1879,0,0,0,0,80,0,49,1364
2020/06/23,01:00,11189,0,7526,1868,0,0,0,0,63,0,39,1693
2020/06/23,02:00,11103,0,7590,1884,0,0,0,0,48,0,33,1548
2020/06/23,03:00,11350,0,7487,1883,0,0,0,0,34,0,32,1914
2020/06/23,04:00,11445,0,7474,1887,0,0,0,0,25,0,75,1984
2020/06/23,05:00,11341,0,7574,1865,0,0,215,0,20,0,78,1589
2020/06/23,06:00,11872,0,6919,1884,0,0,1382,0,22,0,62,1603
2020/06/23,07:00,13310,0,6543,1893,0,0,3047,0,20,0,80,1727
2020/06/23,08:00,16101,0,7871,1842,0,0,4730,0,18,0,297,1343
2020/06/23,09:00,18048,0,8234,1935,0,0,5911,0,4,0,517,1447
2020/06/23,10:00,18685,0,8533,1958,0,0,6170,0,6,0,515,1503
2020/06/23,11:00,18950,0,8776,1964,0,0,5971,0,8,0,582,1649
2020/06/23,12:00,18212,0,8123,1856,0,0,6183,0,10,0,302,1738
2020/06/23,13:00,19343,0,9059,1899,0,0,6090,0,14,0,580,1701
2020/06/23,14:00,19337,0,10141,1961,0,0,5254,0,17,0,459,1505
2020/06/23,15:00,18794,0,11402,1995,0,0,3750,0,20,0,216,1411
2020/06/23,16:00,18391,0,12237,2040,0,0,2252,0,18,0,517,1327
2020/06/23,17:00,16971,0,12532,2085,0,0,894,0,8,0,932,520
2020/06/23,18:00,16317,0,12979,2153,0,0,106,0,4,0,894,181
2020/06/23,19:00,15852,0,12747,2095,0,0,0,0,19,0,538,453
2020/06/23,20:00,15148,0,11956,1949,0,0,0,0,18,0,134,1091
2020/06/23,21:00,14272,0,10796,1908,0,0,0,0,12,0,46,1510
2020/06/23,22:00,13735,0,10342,1852,0,0,0,0,11,0,34,1496
2020/06/23,23:00,13247,0,10455,1860,0,0,0,0,6,0,33,893
2020/06/24,00:00,12220,0,9167,1760,0,0,0,0,2,0,-124,1415
2020/06/24,01:00,11537,0,8688,1750,0,0,0,0,8,0,-524,1615
2020/06/24,02:00,11384,0,8591,1742,0,0,0,0,24,0,-568,1595
2020/06/24,03:00,11594,0,8840,1742,0,0,0,0,23,0,-568,1557
2020/06/24,04:00,11662,0,8899,1754,0,0,0,0,30,0,-570,1549
2020/06/24,05:00,11513,0,8773,1733,0,0,179,0,23,0,-558,1363
2020/06/24,06:00,12160,0,8632,1768,0,0,1146,0,6,0,-207,815
2020/06/24,07:00,13721,0,8691,1793,0,0,2439,0,6,0,60,732
2020/06/24,08:00,16365,0,9527,1780,0,0,3370,0,11,0,130,1547
2020/06/24,09:00,18160,0,9863,1839,0,0,4301,0,23,0,146,1988
2020/06/24,10:00,18632,0,9585,1829,0,0,5125,0,29,0,121,1943
2020/06/24,11:00,18932,0,9570,1829,0,0,5745,0,36,0,125,1627
2020/06/24,12:00,18068,0,8989,1736,0,0,5998,0,35,0,-79,1389
2020/06/24,13:00,19249,0,10062,1809,0,0,5956,0,47,0,66,1309
2020/06/24,14:00,19235,0,11349,1908,0,0,5125,0,71,0,133,649
2020/06/24,15:00,18880,0,12287,1943,0,0,3970,0,84,0,143,453
2020/06/24,16:00,18638,0,12852,1985,0,0,2695,0,93,0,251,762
2020/06/24,17:00,17043,0,13005,2033,0,0,1080,0,102,0,420,403
2020/06/24,18:00,16383,0,13521,2078,0,0,91,0,102,0,437,154
2020/06/24,19:00,16018,0,13449,2077,0,0,0,0,86,0,372,34
2020/06/24,20:00,15291,0,13017,2017,0,0,0,0,90,0,122,45
2020/06/24,21:00,14486,0,12025,1912,0,0,0,0,91,0,94,364
2020/06/24,22:00,13845,0,11155,1804,0,0,0,0,93,0,-34,827
2020/06/24,23:00,13231,0,10721,1795,0,0,0,0,104,0,83,528
2020/06/25,00:00,12222,0,9322,1773,0,0,0,0,117,0,13,997
2020/06/25,01:00,11493,0,8363,1772,0,0,0,0,119,0,0,1239
2020/06/25,02:00,11308,0,8779,1785,0,0,0,0,99,0,0,645
2020/06/25,03:00,11562,0,9225,1785,0,0,0,0,92,0,0,460
2020/06/25,04:00,11613,0,9260,1787,0,0,0,0,86,0,0,480
2020/06/25,05:00,11577,0,9231,1750,0,0,54,0,56,0,0,486
2020/06/25,06:00,12132,0,9211,1758,0,0,490,0,45,0,12,616
2020/06/25,07:00,13534,0,9662,1760,0,0,1112,0,26,0,17,957
2020/06/25,08:00,16152,0,11678,1764,0,0,1822,0,14,0,33,841
2020/06/25,09:00,17762,0,12708,1788,0,0,2290,0,10,0,49,917
2020/06/25,10:00,18339,0,12613,1783,0,0,3144,0,8,0,55,736
2020/06/25,11:00,18771,0,12260,1785,0,0,4000,0,9,0,68,649
2020/06/25,12:00,18042,0,12163,1547,0,0,4036,0,7,0,8,281
2020/06/25,13:00,18899,0,14279,1688,0,0,2572,0,5,0,201,154
2020/06/25,14:00,18841,0,14820,1737,0,0,1685,0,3,0,297,299
2020/06/25,15:00,18271,0,15378,1742,0,0,997,0,10,0,362,-218
2020/06/25,16:00,17835,0,15459,1778,0,0,699,0,21,0,482,-604
2020/06/25,17:00,16702,0,15030,1858,0,0,353,0,26,0,326,-891
2020/06/25,18:00,16278,0,14684,2012,0,0,34,0,25,0,282,-759
2020/06/25,19:00,15901,0,14605,1937,0,0,0,0,16,0,141,-798
2020/06/25,20:00,15233,0,13548,2015,0,0,0,0,15,0,99,-444
2020/06/25,21:00,14414,0,12042,1829,0,0,0,0,11,0,67,465
2020/06/25,22:00,13802,0,10966,1703,0,0,0,0,8,0,58,1067
2020/06/25,23:00,13173,0,10710,1685,0,0,0,0,8,0,44,726
2020/06/26,00:00,12190,0,9630,1613,0,0,0,0,6,0,17,924
2020/06/26,01:00,11490,0,8321,1609,0,0,0,0,8,0,0,1552
2020/06/26,02:00,11332,0,7982,1613,0,0,0,0,11,0,0,1726
2020/06/26,03:00,11512,0,8333,1649,0,0,0,0,11,0,3,1516
2020/06/26,04:00,11470,0,8544,1698,0,0,0,0,11,0,22,1195
2020/06/26,05:00,11326,0,8904,1706,0,0,105,0,10,0,28,573
2020/06/26,06:00,11781,0,9260,1707,0,0,730,0,11,0,43,30
2020/06/26,07:00,13094,0,9780,1695,0,0,1599,0,8,0,33,-21
2020/06/26,08:00,15655,0,11875,1671,0,0,2673,0,9,0,37,-610
2020/06/26,09:00,17574,0,13118,1679,0,0,3722,0,15,0,168,-1128
2020/06/26,10:00,18274,0,13350,1674,0,0,4299,0,27,0,205,-1281
2020/06/26,11:00,18688,0,13190,1665,0,0,4819,0,25,0,157,-1168
2020/06/26,12:00,18263,0,12804,1569,0,0,5097,0,32,0,62,-1301
2020/06/26,13:00,19318,0,13393,1670,0,0,5041,0,44,0,198,-1028
2020/06/26,14:00,19199,0,14378,1739,0,0,3973,0,62,0,295,-1248
2020/06/26,15:00,18658,0,14329,1812,0,0,2623,0,53,0,1179,-1338
2020/06/26,16:00,18115,0,14958,1851,0,0,1555,0,62,0,775,-1086
2020/06/26,17:00,16996,0,15117,1924,0,0,593,0,58,0,628,-1324
2020/06/26,18:00,16370,0,14825,1979,0,0,89,0,49,0,229,-801
2020/06/26,19:00,16027,0,14321,1935,0,0,0,0,79,0,139,-447
2020/06/26,20:00,15232,0,13149,1954,0,0,0,0,82,0,72,-25
2020/06/26,21:00,14267,0,12404,1939,0,0,0,0,55,0,74,-205
2020/06/26,22:00,13491,0,11595,1704,0,0,0,0,47,0,-18,163
2020/06/26,23:00,12839,0,10798,1670,0,0,0,0,47,0,-17,341
2020/06/27,00:00,11840,0,9862,1530,0,0,0,0,37,0,-30,441
2020/06/27,01:00,11152,0,8853,1512,0,0,0,0,39,0,-94,842
2020/06/27,02:00,10977,0,8509,1546,0,0,0,0,39,0,-450,1333
2020/06/27,03:00,11046,0,8801,1573,0,0,0,0,46,0,-450,1076
2020/06/27,04:00,10972,0,8976,1625,0,0,0,0,33,0,-334,672
2020/06/27,05:00,10549,0,8819,1624,0,0,285,0,31,0,-213,3
2020/06/27,06:00,10636,0,8485,1610,0,0,1411,0,31,0,-482,-419
2020/06/27,07:00,11266,0,8772,1565,0,0,2405,0,34,0,-936,-574
2020/06/27,08:00,12411,0,9066,1529,0,0,3190,0,54,0,-732,-696
2020/06/27,09:00,13262,0,8793,1519,0,0,3925,0,58,0,-305,-728
2020/06/27,10:00,13816,0,8053,1500,0,0,5203,0,59,0,-183,-816
2020/06/27,11:00,14276,0,7946,1476,0,0,5981,0,59,0,-383,-803
2020/06/27,12:00,14257,0,8251,1430,0,0,5703,0,68,0,-414,-781
2020/06/27,13:00,14632,0,9024,1435,0,0,5148,0,65,0,-246,-794
2020/06/27,14:00,14336,0,9899,1531,0,0,3427,0,48,0,75,-644
2020/06/27,15:00,13990,0,9800,1641,0,0,2410,0,47,0,269,-177
2020/06/27,16:00,13906,0,10121,1673,0,0,1833,0,48,0,269,-38
2020/06/27,17:00,13827,0,10980,1688,0,0,777,0,38,0,164,180
2020/06/27,18:00,13889,0,11355,1653,0,0,89,0,25,0,273,494
2020/06/27,19:00,14005,0,11251,1658,0,0,0,0,10,0,318,768
2020/06/27,20:00,13461,0,11077,1641,0,0,0,0,7,0,146,590
2020/06/27,21:00,12691,0,10354,1599,0,0,0,0,6,0,39,693
2020/06/27,22:00,11986,0,9820,1552,0,0,0,0,6,0,-140,748
2020/06/27,23:00,11588,0,9661,1552,0,0,0,0,6,0,-34,403
2020/06/28,00:00,10756,0,8744,1555,0,0,0,0,6,0,34,417
2020/06/28,01:00,10106,0,7670,1557,0,0,0,0,11,0,-68,936
2020/06/28,02:00,10004,0,7637,1566,0,0,0,0,39,0,32,730
2020/06/28,03:00,10192,0,7845,1642,0,0,0,0,53,0,30,622
2020/06/28,04:00,10261,0,7768,1655,0,0,0,0,49,0,32,757
2020/06/28,05:00,9998,0,7401,1674,0,0,0,0,19,0,-98,1002
2020/06/28,06:00,9904,0,7514,1670,0,0,22,0,3,0,-219,914
2020/06/28,07:00,10256,0,7901,1705,0,0,138,0,2,0,36,474
2020/06/28,08:00,11121,0,7853,1776,0,0,635,0,8,0,48,801
2020/06/28,09:00,11715,0,7199,1814,0,0,1840,0,13,0,-10,859
2020/06/28,10:00,12190,0,6969,1827,0,0,3629,0,7,0,-315,73
2020/06/28,11:00,12514,0,6793,1844,0,0,4568,0,16,0,-671,-36
2020/06/28,12:00,12677,0,7173,1804,0,0,4482,0,27,0,-969,160
2020/06/28,13:00,12739,0,7751,1821,0,0,3792,0,25,0,-736,86
2020/06/28,14:00,12706,0,7333,1861,0,0,3213,0,18,0,-571,852
2020/06/28,15:00,12686,0,8036,1918,0,0,2382,0,23,0,-552,879
2020/06/28,16:00,12739,0,8407,1953,0,0,1644,0,40,0,-112,807
2020/06/28,17:00,12950,0,9333,1929,0,0,954,0,64,0,239,431
2020/06/28,18:00,13091,0,10041,1900,0,0,147,0,69,0,214,720
2020/06/28,19:00,13092,0,9948,1884,0,0,0,0,70,0,260,930
2020/06/28,20:00,12601,0,9520,1824,0,0,0,0,105,0,223,929
2020/06/28,21:00,11875,0,8944,1811,0,0,0,0,104,0,186,830
2020/06/28,22:00,11207,0,8132,1781,0,0,0,0,87,0,176,1031
2020/06/28,23:00,10837,0,8256,1772,0,0,0,0,70,0,157,582
2020/06/29,00:00,10097,0,7175,1838,0,0,0,0,65,0,20,999
2020/06/29,01:00,9603,0,6451,1872,0,0,0,0,59,0,30,1191
2020/06/29,02:00,9586,0,6353,1825,0,0,0,0,47,0,30,1331
2020/06/29,03:00,10071,0,6728,1827,0,0,0,0,42,0,30,1444
2020/06/29,04:00,10375,0,6799,1880,0,0,0,0,39,0,-74,1731
2020/06/29,05:00,10505,0,6824,1842,0,0,297,0,37,0,32,1473
2020/06/29,06:00,11426,0,6939,1842,0,0,1692,0,28,0,30,895
2020/06/29,07:00,12957,0,7250,1833,0,0,3360,0,25,0,28,461
2020/06/29,08:00,15874,0,8845,1776,0,0,4998,0,22,0,-115,348
2020/06/29,09:00,17765,0,9304,1881,0,0,6197,0,11,0,145,227
2020/06/29,10:00,18438,0,9110,1898,0,0,6942,0,7,0,68,413
2020/06/29,11:00,18822,0,8924,1906,0,0,7208,0,14,0,150,620
2020/06/29,12:00,18057,0,8700,1823,0,0,6985,0,22,0,79,448
2020/06/29,13:00,19125,0,10478,1930,0,0,6265,0,16,0,62,374
2020/06/29,14:00,19344,0,12813,2002,0,0,4975,0,14,0,222,-682
2020/06/29,15:00,18841,0,14084,2010,0,0,2988,0,11,0,823,-1075
2020/06/29,16:00,18288,0,14408,2022,0,0,1677,0,7,0,1319,-1145
2020/06/29,17:00,16895,0,14451,2095,0,0,786,0,3,0,826,-1266
2020/06/29,18:00,16436,0,14624,2183,0,0,88,0,3,0,832,-1294
2020/06/29,19:00,16061,0,14488,2184,0,0,0,0,2,0,651,-1264
2020/06/29,20:00,15257,0,13411,2181,0,0,0,0,2,0,326,-663
2020/06/29,21:00,14650,0,12225,2046,0,0,0,0,2,0,202,175
2020/06/29,22:00,14065,0,11236,1978,0,0,0,0,2,0,113,736
2020/06/29,23:00,13519,0,10507,1959,0,0,0,0,12,0,50,991
2020/06/30,00:00,12517,0,9086,1892,0,0,0,0,18,0,32,1489
2020/06/30,01:00,11818,0,8058,1883,0,0,0,0,12,0,12,1853
2020/06/30,02:00,11705,0,8278,1871,0,0,0,0,10,0,0,1546
2020/06/30,03:00,11926,0,8912,1893,0,0,0,0,9,0,0,1112
2020/06/30,04:00,12006,0,9353,1874,0,0,0,0,13,0,10,756
2020/06/30,05:00,11963,0,9207,1852,0,0,11,0,49,0,92,752
2020/06/30,06:00,12454,0,9635,1856,0,0,246,0,83,0,0,634
2020/06/30,07:00,13797,0,10660,1865,0,0,548,0,106,0,87,531
2020/06/30,08:00,16280,0,12921,1908,0,0,841,0,90,0,303,217
2020/06/30,09:00,17755,0,14139,1971,0,0,510,0,71,0,1006,58
2020/06/30,10:00,18040,0,14361,2008,0,0,401,0,65,0,1264,-59
2020/06/30,11:00,17905,0,14416,2018,0,0,492,0,39,0,632,308
2020/06/30,12:00,16769,0,13787,1984,0,0,807,0,58,0,112,21
2020/06/30,13:00,17763,0,14151,1917,0,0,1290,0,93,0,67,245
2020/06/30,14:00,17970,0,14673,1900,0,0,1015,0,90,0,244,48
2020/06/30,15:00,17647,0,14694,1849,0,0,633,0,101,0,441,-71
2020/06/30,16:00,17498,0,14795,1798,0,0,229,0,101,0,480,95
2020/06/30,17:00,16655,0,14104,1761,0,0,39,0,90,0,258,403
2020/06/30,18:00,16266,0,14393,1688,0,0,1,0,84,0,126,-26
2020/06/30,19:00,15803,0,14296,1634,0,0,0,0,91,0,204,-422
2020/06/30,20:00,15255,0,13610,1581,0,0,0,0,100,0,133,-169
2020/06/30,21:00,14685,0,12149,1509,0,0,0,0,102,0,109,816
2020/06/30,22:00,14264,0,11407,1447,0,0,0,0,101,0,109,1200
2020/06/30,23:00,13870,0,11379,1404,0,0,0,0,101,0,109,877
2020/07/01,00:00,12805,0,9879,1354,0,0,0,0,109,0,109,1354
2020/07/01,01:00,12195,0,9636,1337,0,0,0,0,91,0,-467,1598
2020/07/01,02:00,12013,0,9710,1336,0,0,0,0,90,0,-606,1483
2020/07/01,03:00,12151,0,9624,1333,0,0,0,0,92,0,-566,1668
2020/07/01,04:00,12264,0,9290,1319,0,0,0,0,97,0,-328,1886
2020/07/01,05:00,12172,0,8966,1298,0,0,73,0,83,0,-38,1790
2020/07/01,06:00,12814,0,9163,1240,0,0,449,0,79,0,146,1737
2020/07/01,07:00,14321,0,10338,1195,0,0,671,0,75,0,250,1792
2020/07/01,08:00,16954,0,12310,1226,0,0,952,0,81,0,277,2108
2020/07/01,09:00,18682,0,13236,1246,0,0,1487,0,82,0,227,2404
2020/07/01,10:00,19246,0,13324,1296,0,0,2090,0,64,0,148,2324
2020/07/01,11:00,19278,0,12299,1299,0,0,3037,0,81,0,148,2414
2020/07/01,12:00,18509,0,11005,1285,0,0,3953,0,95,0,149,2022
2020/07/01,13:00,19379,0,12637,1304,0,0,3607,0,89,0,150,1592
2020/07/01,14:00,19476,0,13862,1305,0,0,2773,0,90,0,215,1231
2020/07/01,15:00,18968,0,13771,1287,0,0,2234,0,80,0,150,1446
2020/07/01,16:00,18603,0,13834,1298,0,0,1770,0,70,0,160,1471
2020/07/01,17:00,17338,0,13996,1383,0,0,643,0,81,0,216,1019
2020/07/01,18:00,16701,0,13879,1441,0,0,91,0,50,0,166,1074
2020/07/01,19:00,16255,0,13581,1437,0,0,0,0,80,0,187,970
2020/07/01,20:00,15680,0,12821,1427,0,0,0,0,71,0,235,1126
2020/07/01,21:00,14842,0,11819,1419,0,0,0,0,27,0,268,1309
2020/07/01,22:00,14291,0,11155,1489,0,0,0,0,24,0,275,1348
2020/07/01,23:00,13632,0,10956,1380,0,0,0,0,30,0,273,993
2020/07/02,00:00,12664,0,9675,1338,0,0,0,0,29,0,272,1350
2020/07/02,01:00,11992,0,8528,1416,0,0,0,0,57,0,272,1719
2020/07/02,02:00,11838,0,8372,1418,0,0,0,0,63,0,274,1711
2020/07/02,03:00,12011,0,8594,1427,0,0,0,0,56,0,273,1661
2020/07/02,04:00,12111,0,8744,1438,0,0,0,0,49,0,272,1608
2020/07/02,05:00,12041,0,8135,1489,0,0,218,0,49,0,273,1877
2020/07/02,06:00,12686,0,8012,1478,0,0,1538,0,72,0,270,1316
2020/07/02,07:00,14042,0,7872,1498,0,0,3239,0,53,0,237,1143
2020/07/02,08:00,16773,0,9258,1507,0,0,4718,0,36,0,226,1028
2020/07/02,09:00,18474,0,9123,1546,0,0,5516,0,33,0,222,2034
2020/07/02,10:00,19185,0,9003,1568,0,0,6285,0,31,0,289,2009
2020/07/02,11:00,19183,0,9375,1582,0,0,5857,0,36,0,351,1982
2020/07/02,12:00,18367,0,8266,1614,0,0,6124,0,45,0,371,1947
2020/07/02,13:00,19131,0,9956,1598,0,0,5582,0,49,0,314,1632
2020/07/02,14:00,19208,0,11417,1632,0,0,4756,0,60,0,232,1111
2020/07/02,15:00,18924,0,11842,1654,0,0,3704,0,62,0,193,1469
2020/07/02,16:00,18659,0,12269,1705,0,0,2528,0,70,0,383,1704
2020/07/02,17:00,17230,0,12670,1798,0,0,964,0,70,0,767,961
2020/07/02,18:00,16577,0,13180,1856,0,0,105,0,65,0,590,781
2020/07/02,19:00,16180,0,13180,1870,0,0,0,0,69,0,356,705
2020/07/02,20:00,15399,0,12603,1890,0,0,0,0,75,0,300,531
2020/07/02,21:00,14528,0,11502,1927,0,0,0,0,70,0,155,874
2020/07/02,22:00,14029,0,11225,1818,0,0,0,0,71,0,215,700
2020/07/02,23:00,13419,0,10714,1785,0,0,0,0,55,0,187,678
2020/07/03,00:00,12440,0,9692,1662,0,0,0,0,48,0,169,869
2020/07/03,01:00,11780,0,8481,1672,0,0,0,0,45,0,168,1414
2020/07/03,02:00,11617,0,8259,1660,0,0,0,0,37,0,168,1493
2020/07/03,03:00,11825,0,8372,1670,0,0,0,0,30,0,170,1583
2020/07/03,04:00,11974,0,8289,1791,0,0,0,0,21,0,170,1703
2020/07/03,05:00,11714,0,8184,1733,0,0,119,0,8,0,169,1501
2020/07/03,06:00,12125,0,8727,1803,0,0,651,0,4,0,172,768
2020/07/03,07:00,13185,0,8991,1719,0,0,1308,0,3,0,417,747
2020/07/03,08:00,15421,0,10932,1724,0,0,2152,0,1,0,429,183
2020/07/03,09:00,16920,0,12220,1725,0,0,2072,0,1,0,515,387
2020/07/03,10:00,17235,0,12382,1720,0,0,1875,0,2,0,616,640
2020/07/03,11:00,17320,0,12580,1748,0,0,1720,0,5,0,593,674
2020/07/03,12:00,16278,0,11887,1760,0,0,1385,0,15,0,189,1042
2020/07/03,13:00,17048,0,12349,1875,0,0,1331,0,12,0,216,1265
2020/07/03,14:00,16980,0,12520,1887,0,0,907,0,14,0,266,1386
