・エリア供給力は、特定できるものは電源種別とし、特定できないものは火力に包含(2021年9月1日から地熱・一部のバイオマスを特定）
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
2023/05/19,11:00,16579,0,11210,1572,1,241,1028,0,55,0,289,2183
2023/05/19,12:00,15388,0,10498,1566,2,244,966,0,21,0,37,2054
2023/05/19,13:00,16217,0,11163,1679,2,243,700,0,11,0,79,2340
2023/05/19,14:00,16336,0,11076,1789,2,243,456,0,34,0,353,2383
2023/05/19,15:00,15925,0,10489,1897,2,242,528,0,73,0,383,2311
2023/05/19,16:00,15560,0,9936,2012,2,244,507,0,74,0,500,2285
2023/05/19,17:00,14813,0,9642,2003,1,244,231,0,74,0,671,1947
2023/05/19,18:00,14611,0,9719,2146,2,247,28,0,99,0,697,1673
2023/05/19,19:00,14261,0,9320,2145,2,246,0,0,96,0,657,1795
2023/05/19,20:00,13776,0,8897,2097,2,245,0,0,74,0,592,1869
2023/05/19,21:00,13333,0,8727,2020,2,247,0,0,55,0,307,1975
2023/05/19,22:00,13016,0,8729,1997,2,246,0,0,54,0,328,1660
2023/05/19,23:00,12536,0,8516,1812,2,247,0,0,60,0,263,1636
2023/05/20,00:00,11839,0,8008,1709,2,245,0,0,65,0,247,1563
2023/05/20,01:00,11322,0,7691,1657,2,246,0,0,64,0,102,1560
2023/05/20,02:00,11348,0,7559,1730,2,245,0,0,53,0,36,1723
2023/05/20,03:00,11541,0,7464,1755,2,245,0,0,60,0,286,1729
2023/05/20,04:00,11537,0,7279,1711,1,244,0,0,69,0,452,1781
2023/05/20,05:00,10953,0,6010,1749,2,244,264,0,82,0,381,2221
2023/05/20,06:00,10714,0,5110,1671,2,246,1646,0,67,0,-465,2437
2023/05/20,07:00,11088,0,4427,1761,2,242,3885,0,51,0,-915,1635
2023/05/20,08:00,11853,0,4276,1698,2,233,5664,51,59,5,-1498,1419
2023/05/20,09:00,12662,0,4601,1662,2,211,7035,68,53,5,-1186,284
2023/05/20,10:00,12939,0,4190,1672,2,212,8015,71,50,5,-1082,-120
2023/05/20,11:00,13027,0,3911,1622,2,191,8358,73,44,5,-1396,295
2023/05/20,12:00,12825,0,3989,1472,1,183,8368,71,54,5,-1701,459
2023/05/20,13:00,12875,0,4238,1512,2,183,7647,64,56,5,-1489,726
2023/05/20,14:00,12617,0,3821,1525,2,189,6344,55,57,5,-809,1488
2023/05/20,15:00,12508,0,4320,1533,2,216,4978,43,54,5,-465,1870
2023/05/20,16:00,12430,0,4666,1731,2,235,3037,0,48,0,131,2580
2023/05/20,17:00,12119,0,5882,1853,1,236,1088,0,36,0,447,2576
2023/05/20,18:00,12086,0,6474,1945,2,233,96,0,41,0,866,2429
2023/05/20,19:00,12165,0,6561,1937,2,233,0,0,40,0,1072,2320
2023/05/20,20:00,11788,0,6322,1941,2,233,0,0,29,0,1081,2180
2023/05/20,21:00,11202,0,5935,1932,2,232,0,0,19,0,1064,2018
2023/05/20,22:00,10693,0,5978,1689,2,233,0,0,18,0,1173,1600
2023/05/20,23:00,10336,0,5782,1602,2,232,0,0,16,0,1248,1454
2023/05/21,00:00,9679,0,5440,1495,2,232,0,0,9,0,859,1642
2023/05/21,01:00,9410,0,5418,1464,1,231,0,0,7,0,367,1922
2023/05/21,02:00,9553,0,5640,1476,2,231,0,0,5,0,381,1818
2023/05/21,03:00,9777,0,5869,1463,2,231,0,0,5,0,582,1625
2023/05/21,04:00,10016,0,5985,1401,2,230,0,0,2,0,662,1734
2023/05/21,05:00,9781,0,5474,1418,2,231,209,0,14,0,506,1927
2023/05/21,06:00,9633,0,5253,1315,2,232,1565,0,6,0,-269,1529
2023/05/21,07:00,9855,0,4138,1306,2,216,3653,0,1,0,-1116,1655
2023/05/21,08:00,10391,0,4292,1326,1,179,4886,126,1,0,-1938,1644
2023/05/21,09:00,11101,0,4334,1302,2,179,6016,231,2,1,-2089,1355
2023/05/21,10:00,11372,0,4269,1251,2,179,6629,678,9,1,-2145,1178
2023/05/21,11:00,11742,0,4207,1237,2,178,7096,934,12,2,-2135,1145
2023/05/21,12:00,11708,0,4093,1220,2,179,7129,695,22,2,-1906,969
2023/05/21,13:00,11664,0,4044,1220,2,181,6825,277,28,2,-1899,1263
2023/05/21,14:00,11665,0,4503,1261,2,203,5904,86,33,3,-1660,1419
2023/05/21,15:00,11734,0,4527,1367,1,227,4724,73,59,3,-833,1662
2023/05/21,16:00,11720,0,5246,1561,2,228,2870,0,59,0,-6,1760
2023/05/21,17:00,11851,0,6174,1807,2,229,1139,0,43,0,654,1803
2023/05/21,18:00,12075,0,6879,1932,2,227,98,0,52,0,1080,1805
2023/05/21,19:00,12248,0,6846,1898,1,228,0,0,64,0,1367,1844
2023/05/21,20:00,11906,0,6778,1805,2,229,0,0,60,0,1128,1904
2023/05/21,21:00,11410,0,6654,1747,2,232,0,0,72,0,945,1758
2023/05/21,22:00,10794,0,6686,1515,2,232,0,0,83,0,585,1691
2023/05/21,23:00,10375,0,6650,1403,2,231,0,0,80,0,412,1597
2023/05/22,00:00,9749,0,6459,1385,2,229,0,0,84,0,99,1491
2023/05/22,01:00,9384,0,6245,1392,2,231,0,0,80,0,-233,1667
2023/05/22,02:00,9626,0,6091,1481,1,231,0,0,74,0,-117,1865
2023/05/22,03:00,10132,0,6432,1591,2,233,0,0,61,0,31,1782
2023/05/22,04:00,10448,0,6744,1605,2,233,0,0,48,0,37,1779
2023/05/22,05:00,10468,0,6499,1572,2,231,343,0,33,0,33,1755
2023/05/22,06:00,11190,0,5993,1539,2,231,1783,0,21,0,29,1592
2023/05/22,07:00,12763,0,5712,1546,2,230,3805,0,15,0,-95,1548
2023/05/22,08:00,15201,0,5949,1615,2,228,5780,0,14,0,-367,1980
2023/05/22,09:00,16927,0,6236,1588,2,224,7263,0,14,0,-365,1965
2023/05/22,10:00,17374,0,6104,1507,1,226,7939,0,22,0,-365,1940
2023/05/22,11:00,17734,0,6326,1475,2,227,8150,0,24,0,-367,1897
2023/05/22,12:00,16849,0,6051,1444,2,227,7552,0,29,0,-354,1898
2023/05/22,13:00,17864,0,7265,1455,2,226,6953,0,32,0,58,1873
2023/05/22,14:00,17985,0,8956,1576,2,225,5378,0,41,0,485,1322
2023/05/22,15:00,17634,0,9740,1629,2,227,3505,0,52,0,934,1545
2023/05/22,16:00,17219,0,10329,1765,2,229,1825,0,52,0,785,2232
2023/05/22,17:00,16132,0,10718,1914,1,233,444,0,47,0,866,1909
2023/05/22,18:00,15874,0,10655,1965,2,236,22,0,49,0,797,2148
2023/05/22,19:00,15255,0,10358,2007,2,236,0,0,74,0,750,1828
2023/05/22,20:00,14420,0,9957,1898,2,235,0,0,93,0,129,2106
2023/05/22,21:00,13921,0,9676,1834,2,234,0,0,79,0,129,1967
2023/05/22,22:00,13465,0,9781,1666,2,238,0,0,60,0,133,1585
2023/05/22,23:00,13078,0,9805,1421,2,238,0,0,52,0,50,1510
2023/05/23,00:00,12285,0,9147,1389,2,236,0,0,27,0,3,1481
2023/05/23,01:00,11743,0,8569,1385,2,238,0,0,22,0,3,1524
2023/05/23,02:00,11698,0,8497,1380,2,237,0,0,38,0,3,1541
2023/05/23,03:00,12078,0,8689,1447,1,237,0,0,53,0,9,1642
2023/05/23,04:00,12234,0,8874,1471,2,238,0,0,69,0,103,1477
2023/05/23,05:00,12236,0,8677,1475,2,236,24,0,77,0,62,1683
2023/05/23,06:00,12474,0,8200,1494,2,239,255,0,93,0,54,2137
2023/05/23,07:00,13260,0,8927,1555,2,237,676,0,98,0,245,1520
2023/05/23,08:00,15397,0,10020,1517,2,235,1425,0,100,0,9,2089
2023/05/23,09:00,16616,0,11077,1511,2,235,2454,0,89,0,182,1066
2023/05/23,10:00,16731,0,8880,1484,2,236,4348,0,89,0,1,1691
2023/05/23,11:00,16731,0,7647,1481,1,236,5366,0,106,0,-160,2054
2023/05/23,12:00,15432,0,7210,1346,2,236,5246,0,124,0,-841,2109
2023/05/23,13:00,16248,0,7984,1349,2,233,4663,0,139,0,-134,2012
2023/05/23,14:00,16324,0,8348,1441,2,233,4224,0,168,0,1,1907
2023/05/23,15:00,16181,0,8185,1583,2,237,3862,0,167,0,11,2134
2023/05/23,16:00,15900,0,8694,1817,2,239,2691,0,164,0,82,2211
2023/05/23,17:00,15217,0,9378,1942,2,240,1156,0,190,0,142,2167
2023/05/23,18:00,14887,0,9881,2040,1,241,109,0,194,0,238,2183
2023/05/23,19:00,14586,0,9750,2085,2,235,0,0,184,0,181,2149
2023/05/23,20:00,14058,0,9653,1923,2,239,0,0,177,0,69,1995
2023/05/23,21:00,13516,0,9131,1771,2,242,0,0,168,0,33,2169
2023/05/23,22:00,13097,0,9110,1704,2,242,0,0,167,0,35,1837
2023/05/23,23:00,12696,0,9042,1539,2,241,0,0,165,0,32,1675
2023/05/24,00:00,11892,0,8537,1446,2,240,0,0,174,0,141,1352
2023/05/24,01:00,11491,0,8175,1457,2,239,0,0,150,0,53,1415
2023/05/24,02:00,11531,0,8056,1454,2,237,0,0,142,0,53,1587
2023/05/24,03:00,11931,0,8400,1529,2,237,0,0,161,0,55,1547
2023/05/24,04:00,12119,0,8465,1566,2,235,0,0,148,0,56,1647
2023/05/24,05:00,12103,0,7839,1588,1,234,440,0,163,0,126,1712
2023/05/24,06:00,12414,0,6297,1533,2,235,2379,0,150,0,-37,1855
2023/05/24,07:00,13110,0,5618,1553,2,233,4824,0,159,0,-333,1054
2023/05/24,08:00,14917,0,5635,1511,2,233,6764,0,164,0,-285,893
2023/05/24,09:00,16157,0,5279,1498,2,231,8102,0,160,0,-111,996
2023/05/24,10:00,16387,0,4842,1367,2,231,8947,0,158,0,-346,1186
2023/05/24,11:00,16320,0,5184,1264,2,231,9294,0,137,0,-621,829
2023/05/24,12:00,15276,0,4675,1267,2,232,9203,0,128,0,-1309,1078
2023/05/24,13:00,16075,0,5318,1278,1,231,8686,0,106,0,-392,847
2023/05/24,14:00,16172,0,5429,1392,2,231,7616,0,99,0,-27,1430
2023/05/24,15:00,15822,0,6396,1564,2,231,5958,0,101,0,19,1551
2023/05/24,16:00,15606,0,7696,1856,2,235,3670,0,82,0,27,2038
2023/05/24,17:00,15020,0,9264,1952,2,236,1341,0,57,0,113,2055
2023/05/24,18:00,14651,0,9849,1962,2,236,140,0,51,0,218,2193
2023/05/24,19:00,14462,0,10055,1840,2,234,0,0,42,0,122,2167
2023/05/24,20:00,13929,0,9892,1534,2,235,0,0,37,0,82,2147
2023/05/24,21:00,13398,0,9470,1398,1,238,0,0,13,0,65,2213
2023/05/24,22:00,12945,0,9415,1442,2,236,0,0,5,0,44,1801
2023/05/24,23:00,12519,0,9071,1439,2,237,0,0,5,0,59,1706
2023/05/25,00:00,11749,0,8143,1322,2,235,0,0,13,0,9,2025
2023/05/25,01:00,11326,0,7608,1304,2,235,0,0,20,0,3,2154
2023/05/25,02:00,11471,0,7668,1333,2,236,0,0,22,0,3,2207
2023/05/25,03:00,11814,0,7870,1350,2,237,0,0,25,0,19,2311
2023/05/25,04:00,11951,0,8146,1358,1,236,0,0,24,0,27,2159
2023/05/25,05:00,11835,0,7483,1379,2,236,230,0,36,0,29,2440
2023/05/25,06:00,12015,0,7634,1268,2,236,827,0,35,0,37,1976
2023/05/25,07:00,12887,0,7337,1317,2,235,2045,0,28,0,118,1805
2023/05/25,08:00,14975,0,7921,1463,2,233,3155,0,38,0,137,2026
2023/05/25,09:00,16141,0,9152,1563,2,231,3432,0,33,0,408,1320
2023/05/25,10:00,16254,0,8602,1453,2,230,3760,0,45,0,458,1704
2023/05/25,11:00,16285,0,8785,1414,2,232,4285,0,34,0,9,1524
2023/05/25,12:00,15195,0,7496,1236,2,234,4111,0,40,0,-51,2127
2023/05/25,13:00,16047,0,7841,1248,1,233,4294,0,61,0,-47,2416
2023/05/25,14:00,16174,0,8502,1351,2,234,3894,0,73,0,134,1984
2023/05/25,15:00,15775,0,8771,1549,2,237,3043,0,105,0,299,1769
2023/05/25,16:00,15603,0,9590,1765,2,241,1957,0,102,0,427,1519
2023/05/25,17:00,14874,0,9661,1862,2,239,753,0,95,0,532,1730
2023/05/25,18:00,14659,0,9650,1799,2,240,85,0,106,0,348,2429
2023/05/25,19:00,14452,0,9819,1884,1,240,0,0,104,0,207,2197
2023/05/25,20:00,13918,0,9298,1778,2,241,0,0,111,0,205,2283
2023/05/25,21:00,13452,0,8579,1649,2,242,0,0,101,0,129,2750
2023/05/25,22:00,13032,0,8737,1538,2,242,0,0,90,0,76,2347
2023/05/25,23:00,12643,0,8812,1427,2,241,0,0,73,0,17,2071
2023/05/26,00:00,11825,0,8143,1376,2,241,0,0,79,0,21,1963
2023/05/26,01:00,11382,0,7683,1388,2,241,0,0,80,0,46,1942
2023/05/26,02:00,11443,0,7894,1447,2,242,0,0,95,0,39,1724
2023/05/26,03:00,11838,0,8019,1488,1,241,0,0,92,0,31,1966
2023/05/26,04:00,11974,0,7825,1485,2,240,0,0,68,0,29,2325
2023/05/26,05:00,11806,0,7710,1493,2,241,195,0,57,0,40,2068
2023/05/26,06:00,11986,0,7251,1474,2,239,671,0,69,0,93,2187
2023/05/26,07:00,12913,0,7401,1472,2,238,1515,0,52,0,180,2053
2023/05/26,08:00,14766,0,7435,1514,2,237,2702,0,41,0,292,2543
2023/05/26,09:00,16016,0,6728,1499,2,237,3930,0,44,0,85,3491
2023/05/26,10:00,16178,0,6517,1396,1,237,4874,0,32,0,30,3091
2023/05/26,11:00,16084,0,6936,1360,2,236,5005,0,37,0,37,2471
2023/05/26,12:00,15018,0,6362,1241,2,240,4964,0,40,0,-135,2304
2023/05/26,13:00,15953,0,7398,1296,2,239,4288,0,36,0,21,2673
2023/05/26,14:00,16007,0,8045,1403,2,241,3373,0,26,0,478,2439
2023/05/26,15:00,15511,0,8513,1520,2,240,2513,0,30,0,432,2261
2023/05/26,16:00,15202,0,9095,1705,1,243,1730,0,27,0,161,2240
2023/05/26,17:00,14462,0,9504,1822,2,245,836,0,25,0,225,1803
2023/05/26,18:00,14305,0,9503,1845,2,246,79,0,23,0,231,2376
2023/05/26,19:00,14145,0,9271,1864,2,245,0,0,20,0,493,2250
2023/05/26,20:00,13681,0,9189,1712,2,243,0,0,16,0,321,2198
2023/05/26,21:00,13309,0,9234,1548,2,243,0,0,16,0,137,2129
2023/05/26,22:00,12875,0,9081,1456,1,243,0,0,18,0,138,1938
2023/05/26,23:00,12530,0,8852,1343,2,245,0,0,16,0,124,1948
2023/05/27,00:00,11744,0,8605,1325,2,246,0,0,11,0,132,1423
2023/05/27,01:00,11198,0,8149,1279,2,245,0,0,9,0,58,1456
2023/05/27,02:00,11206,0,7958,1275,1,245,0,0,12,0,57,1658
2023/05/27,03:00,11419,0,7704,1263,2,245,0,0,10,0,56,2139
2023/05/27,04:00,11430,0,7645,1267,2,244,0,0,5,0,200,2067
2023/05/27,05:00,10883,0,6539,1271,2,247,373,0,2,0,256,2193
2023/05/27,06:00,10583,0,5104,1282,2,244,1932,0,3,0,22,1994
2023/05/27,07:00,11037,0,4424,1214,2,244,4006,0,2,0,-471,1616
2023/05/27,08:00,11664,0,4517,1254,2,242,5708,0,1,0,-727,667
2023/05/27,09:00,12275,0,4704,1251,1,243,6824,0,2,0,-728,-22
2023/05/27,10:00,12531,0,4783,1164,2,241,7717,0,3,0,-727,-652
2023/05/27,11:00,12780,0,4367,1040,2,244,8052,0,5,0,-828,-102
2023/05/27,12:00,12406,0,4184,1029,2,244,7781,0,13,0,-1349,502
2023/05/27,13:00,12655,0,4491,1051,1,243,7630,0,18,0,-1332,553
2023/05/27,14:00,12576,0,4182,1073,2,242,6907,0,26,0,-1190,1334
2023/05/27,15:00,12347,0,4575,1207,2,244,5351,0,27,0,-694,1635
2023/05/27,16:00,12165,0,5432,1486,2,241,3155,0,24,0,-25,1850
2023/05/27,17:00,11822,0,6414,1734,2,244,1163,0,34,0,489,1742
2023/05/27,18:00,11980,0,6934,1852,2,239,115,0,42,0,549,2247
2023/05/27,19:00,12204,0,7142,1802,2,238,0,0,29,0,989,2002
2023/05/27,20:00,11773,0,7276,1691,1,242,0,0,26,0,763,1774
2023/05/27,21:00,11160,0,7015,1454,2,242,0,0,49,0,700,1698
2023/05/27,22:00,10597,0,6933,1307,2,241,0,0,55,0,677,1382
2023/05/27,23:00,10286,0,6834,1292,2,240,0,0,57,0,626,1235
2023/05/28,00:00,9652,0,6340,1234,2,240,0,0,49,0,213,1574
2023/05/28,01:00,9370,0,6088,1192,2,241,0,0,40,0,97,1710
2023/05/28,02:00,9411,0,5960,1203,2,241,0,0,26,0,100,1879
2023/05/28,03:00,9914,0,6160,1262,1,242,0,0,26,0,166,2057
2023/05/28,04:00,9965,0,5841,1300,2,240,0,0,46,0,297,2239
2023/05/28,05:00,9587,0,5083,1274,2,239,313,0,30,0,284,2362
2023/05/28,06:00,9405,0,4775,1193,2,242,1727,0,31,0,-323,1758
2023/05/28,07:00,9701,0,4294,1215,2,244,3741,0,33,0,-1170,1342
2023/05/28,08:00,10105,0,4439,1256,1,214,4471,99,20,0,-1756,1460
2023/05/28,09:00,10752,0,4582,1208,2,187,5396,555,14,0,-1313,676
2023/05/28,10:00,11021,0,4498,1147,2,183,5609,500,9,0,-847,420
2023/05/28,11:00,11084,0,4257,1081,2,182,5816,596,9,0,-1123,860
2023/05/28,12:00,11390,0,3827,1099,2,180,6856,377,13,0,-1048,461
2023/05/28,13:00,11347,0,4603,1145,1,197,6491,181,12,0,-1275,173
2023/05/28,14:00,11034,0,5039,1127,2,207,4857,0,11,0,-133,-76
2023/05/28,15:00,10952,0,5512,1235,2,229,3113,0,14,0,651,196
2023/05/28,16:00,11062,0,5920,1418,2,232,1678,0,16,0,551,1245
2023/05/28,17:00,11377,0,6597,1622,1,231,572,0,11,0,469,1874
2023/05/28,18:00,11800,0,7408,1715,2,231,72,0,13,0,364,1995
2023/05/28,19:00,11988,0,7845,1673,2,233,0,0,14,0,84,2137
2023/05/28,20:00,11627,0,7915,1557,2,219,0,0,12,0,57,1865
2023/05/28,21:00,11098,0,7440,1512,2,215,0,0,7,0,3,1919
2023/05/28,22:00,10654,0,7391,1378,2,205,0,0,14,0,3,1661
2023/05/28,23:00,10378,0,7486,1308,1,197,0,0,7,0,-37,1416
2023/05/29,00:00,9795,0,7392,1157,2,189,0,0,3,0,-649,1701
2023/05/29,01:00,9393,0,7155,1202,2,187,0,0,4,0,-823,1666
2023/05/29,02:00,9632,0,7232,1229,1,187,0,0,3,0,-763,1743
2023/05/29,03:00,10048,0,7199,1282,2,189,0,0,4,0,-321,1693
2023/05/29,04:00,10293,0,7233,1395,2,189,0,0,8,0,-35,1501
2023/05/29,05:00,10528,0,7327,1362,2,188,115,0,7,0,3,1524
2023/05/29,06:00,11277,0,7714,1327,2,187,407,0,7,0,3,1630
2023/05/29,07:00,12638,0,8880,1427,2,187,737,0,7,0,3,1395
2023/05/29,08:00,14995,0,10164,1495,1,185,1483,0,12,0,106,1549
2023/05/29,09:00,16386,0,10821,1505,2,183,1833,0,39,0,250,1753
2023/05/29,10:00,16652,0,10364,1619,2,187,1946,0,65,0,226,2243
2023/05/29,11:00,16766,0,10429,1721,2,189,2008,0,59,0,99,2259
2023/05/29,12:00,15704,0,10147,1669,2,191,1926,0,57,0,-415,2127
2023/05/29,13:00,16624,0,10724,1809,1,188,1984,0,55,0,111,1752
2023/05/29,14:00,16690,0,10903,1966,2,187,1528,0,48,0,284,1772
2023/05/29,15:00,16410,0,11183,2011,2,187,943,0,54,0,194,1836
2023/05/29,16:00,16307,0,11834,2070,2,191,494,0,47,0,712,957
2023/05/29,17:00,15731,0,11641,2076,1,191,138,0,38,0,827,819
2023/05/29,18:00,15526,0,11425,2039,2,193,13,0,52,0,529,1273
2023/05/29,19:00,14940,0,10820,2019,2,187,0,0,67,0,148,1697
2023/05/29,20:00,14381,0,9978,1999,2,195,0,0,75,0,147,1985
2023/05/29,21:00,14072,0,9716,1964,1,196,0,0,101,0,353,1741
2023/05/29,22:00,13604,0,9018,1932,2,195,0,0,93,0,366,1998
2023/05/29,23:00,13222,0,8727,1818,2,193,0,0,95,0,343,2044
2023/05/30,00:00,12419,0,8167,1784,2,194,0,0,93,0,34,2145
2023/05/30,01:00,11819,0,7861,1778,1,195,0,0,97,0,-188,2075
2023/05/30,02:00,11850,0,7856,1792,2,195,0,0,80,0,-187,2112
2023/05/30,03:00,12103,0,8040,1846,2,196,0,0,71,0,-188,2136
2023/05/30,04:00,12215,0,8052,1852,2,194,0,0,62,0,-186,2239
2023/05/30,05:00,12109,0,8002,1893,2,194,125,0,63,0,-186,2016
2023/05/30,06:00,12482,0,7665,1908,2,195,697,0,81,0,-617,2551
2023/05/30,07:00,13574,0,7809,1866,1,195,1553,0,91,0,-482,2541
2023/05/30,08:00,15502,0,7932,1865,2,194,2506,0,82,0,50,2871
2023/05/30,09:00,16879,0,8914,1883,2,191,3500,0,62,0,220,2107
2023/05/30,10:00,17021,0,9757,1866,2,196,3942,0,55,0,266,937
2023/05/30,11:00,17125,0,8755,1869,2,193,4656,0,57,0,157,1436
2023/05/30,12:00,16240,0,7505,1873,1,197,5798,0,45,0,-1474,2295
2023/05/30,13:00,17102,0,8558,1927,2,194,5402,0,31,0,-335,1323
2023/05/30,14:00,17223,0,9188,1968,2,193,4395,0,38,0,66,1373
2023/05/30,15:00,16754,0,10107,2069,2,194,2569,0,48,0,186,1579
2023/05/30,16:00,16443,0,9970,2114,2,197,1639,0,39,0,408,2074
2023/05/30,17:00,15456,0,10052,2135,2,197,450,0,38,0,595,1987
2023/05/30,18:00,15166,0,10151,2090,1,198,50,0,48,0,474,2154
2023/05/30,19:00,14719,0,9887,2069,2,200,0,0,48,0,359,2154
2023/05/30,20:00,14172,0,9368,2076,2,199,0,0,52,0,360,2115
2023/05/30,21:00,13671,0,8816,2085,2,199,0,0,43,0,287,2239
2023/05/30,22:00,13190,0,8642,2033,2,201,0,0,67,0,287,1958
2023/05/30,23:00,12796,0,8603,2026,1,200,0,0,38,0,185,1743
2023/05/31,00:00,12001,0,8113,1902,2,201,0,0,34,0,231,1518
2023/05/31,01:00,11454,0,7512,1887,2,201,0,0,35,0,128,1689
2023/05/31,02:00,11481,0,7616,1891,2,200,0,0,25,0,143,1604
2023/05/31,03:00,11761,0,7795,1949,1,204,0,0,24,0,221,1567
2023/05/31,04:00,11927,0,7744,1945,2,202,0,0,19,0,222,1793
2023/05/31,05:00,11833,0,7418,1949,2,200,95,0,14,0,65,2090
2023/05/31,06:00,12062,0,6931,1928,2,202,585,0,18,0,102,2294
2023/05/31,07:00,13073,0,7248,1856,2,202,1747,0,18,0,11,1989
2023/05/31,08:00,14990,0,8272,1956,1,198,2481,0,14,0,-15,2083
2023/05/31,09:00,16300,0,8325,2004,2,199,3570,0,17,0,542,1641
2023/05/31,10:00,16339,0,8643,1996,2,197,3250,0,22,0,771,1458
2023/05/31,11:00,16362,0,8020,2003,2,196,3578,0,11,0,244,2308
2023/05/31,12:00,15439,0,7083,1990,2,197,4408,0,8,0,-430,2181
2023/05/31,13:00,16334,0,7771,2040,1,196,4324,0,12,0,-310,2300
2023/05/31,14:00,16484,0,7472,2048,2,196,4534,0,5,0,-74,2301
2023/05/31,15:00,16282,0,7855,2052,2,198,4512,0,3,0,-469,2129
2023/05/31,16:00,15978,0,8282,2068,2,197,3145,0,3,0,38,2243
2023/05/31,17:00,15082,0,9016,2098,2,199,1278,0,2,0,180,2307
2023/05/31,18:00,14717,0,9571,2072,2,198,134,0,10,0,366,2364
2023/05/31,19:00,14465,0,9414,2070,1,198,0,0,8,0,314,2460
2023/05/31,20:00,13949,0,9027,2061,2,200,0,0,5,0,155,2499
2023/05/31,21:00,13424,0,8615,2044,2,199,0,0,6,0,144,2414
2023/05/31,22:00,13015,0,8602,2043,2,201,0,0,8,0,157,2002
2023/05/31,23:00,12645,0,8365,2011,2,199,0,0,9,0,136,1923
2023/06/01,00:00,11906,0,7786,2015,2,156,0,0,10,0,71,1866
2023/06/01,01:00,11394,0,7061,2012,2,155,0,0,11,0,-24,2177
2023/06/01,02:00,11435,0,7436,2029,2,154,0,0,17,0,-418,2215
2023/06/01,03:00,11756,0,7363,2077,1,157,0,0,37,0,-419,2540
2023/06/01,04:00,11891,0,7648,2081,2,156,0,0,50,0,-416,2370
2023/06/01,05:00,11829,0,7516,2076,2,155,330,0,58,0,-419,2111
2023/06/01,06:00,12058,0,6838,2047,2,154,1680,0,55,0,-574,1856
2023/06/01,07:00,13081,0,6439,2003,2,153,3493,0,56,0,-882,1817
2023/06/01,08:00,14883,0,6794,2020,2,154,4395,0,42,0,-645,2121
2023/06/01,09:00,16489,0,7177,2037,1,149,5222,0,44,0,145,1714
2023/06/01,10:00,16740,0,6938,2047,2,150,5363,0,61,0,-181,2360
2023/06/01,11:00,16786,0,8144,2042,2,150,4931,0,67,0,-209,1659
2023/06/01,12:00,15714,0,8313,2043,2,149,3896,0,74,0,-176,1413
2023/06/01,13:00,16563,0,8588,2054,2,150,3357,0,67,0,207,2138
2023/06/01,14:00,16743,0,8809,2050,1,148,3190,0,62,0,189,2294
2023/06/01,15:00,16495,0,9101,2070,2,148,2385,0,79,0,168,2542
2023/06/01,16:00,16218,0,9819,2109,2,151,1146,0,99,0,406,2486
2023/06/01,17:00,15512,0,9656,2122,2,153,354,0,108,0,682,2435
2023/06/01,18:00,15240,0,9769,2096,2,149,30,0,109,0,504,2581
2023/06/01,19:00,14764,0,9840,2080,1,154,0,0,107,0,244,2338
2023/06/01,20:00,14196,0,9479,2057,2,155,0,0,99,0,149,2255
2023/06/01,21:00,13785,0,9163,2045,2,155,0,0,92,0,176,2152
2023/06/01,22:00,13376,0,9145,2057,2,154,0,0,95,0,150,1773
2023/06/01,23:00,13066,0,8828,2019,2,156,0,0,93,0,145,1823
2023/06/02,00:00,12269,0,7811,2040,2,155,0,0,72,0,132,2057
2023/06/02,01:00,11676,0,7286,2031,1,157,0,0,61,0,134,2006
2023/06/02,02:00,11723,0,7255,2021,2,156,0,0,71,0,24,2194
2023/06/02,03:00,12101,0,7565,2038,2,159,0,0,50,0,124,2163
2023/06/02,04:00,12135,0,7643,2037,2,153,0,0,37,0,147,2116
2023/06/02,05:00,12140,0,7572,2020,2,149,14,0,31,0,59,2293
2023/06/02,06:00,12621,0,8316,1943,2,151,48,0,38,0,-256,2379
2023/06/02,07:00,13800,0,9346,1890,1,147,85,0,119,0,-291,2503
2023/06/02,08:00,15813,0,10654,1852,2,147,191,0,130,0,176,2661
2023/06/02,09:00,17161,0,11969,1763,2,145,285,0,103,0,1234,1660
2023/06/02,10:00,17342,0,12000,1695,2,146,308,0,119,0,1254,1818
2023/06/02,11:00,17378,0,11764,1648,1,146,264,0,119,0,827,2609
2023/06/02,12:00,16361,0,11331,1610,2,147,223,0,145,0,458,2445
2023/06/02,13:00,17130,0,11596,1559,2,145,180,0,131,0,858,2659
2023/06/02,14:00,17041,0,11621,1488,2,143,113,0,98,0,602,2974
2023/06/02,15:00,16416,0,11494,1424,2,148,76,0,66,0,490,2716
2023/06/02,16:00,15813,0,11178,1349,1,148,115,0,44,0,513,2465
2023/06/02,17:00,14914,0,10894,1309,2,149,78,0,52,0,277,2153
2023/06/02,18:00,14562,0,10542,1281,2,154,11,0,76,0,275,2221
2023/06/02,19:00,14119,0,10189,1255,2,153,0,0,90,0,272,2158
2023/06/02,20:00,13689,0,9570,1238,1,152,0,0,81,0,272,2375
2023/06/02,21:00,13207,0,9091,1241,2,153,0,0,78,0,273,2369
2023/06/02,22:00,12898,0,9252,1247,2,155,0,0,75,0,341,1826
